symbol,timestamp,action,prob,price,pred_direction,actual_direction,correct,position_id,event_type,direction,entry_price,close_price,position_open_time,position_close_time,position_duration_hours,allocated_capital,pnl_pct,pnl_amount,fee_paid,open_positions_count,available_capital,total_equity,peak_equity,drawdown_pct,cumulative_pnl,cumulative_closed_trades,portfolio_return_pct,regime,regime_conf
BTC/USDT,2026-01-24 01:00:00,HOLD,0.5375069975852966,89550.24,1.0,1.0,True,0,HOLD,,89550.24,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,,
BTC/USDT,2026-01-24 02:00:00,LONG,0.5940229892730713,89702.85,1.0,1.0,True,1,OPEN,LONG,89702.85,,2026-01-24 02:00:00,,,94.02,0.0,0.0,0.0,1,905.98,999.91,1000.0,-0.01,0.0,0,-0.01,,
BTC/USDT,2026-01-24 03:00:00,HOLD,0.49684301018714905,89770.02,0.0,1.0,False,0,HOLD,,89770.02,,,,,0.0,0.0,0.0,0.0,1,905.98,999.98,1000.0,-0.0,0.0,0,-0.0,,
BTC/USDT,2026-01-24 04:00:00,LONG,0.5861309766769409,89829.35,1.0,0.0,False,2,OPEN,LONG,89829.35,,2026-01-24 04:00:00,,,78.03,0.0,0.0,0.0,2,827.94,999.96,1000.0,-0.0,0.0,0,-0.0,,
BTC/USDT,2026-01-24 05:00:00,HOLD,0.5255500078201294,89775.2,1.0,0.0,False,0,HOLD,,89775.2,,,,,0.0,0.0,0.0,0.0,2,827.94,999.86,1000.0,-0.01,0.0,0,-0.01,,
BTC/USDT,2026-01-24 06:00:00,HOLD,0.4477959871292114,89649.32,0.0,0.0,True,0,HOLD,,89649.32,,,,,0.0,0.0,0.0,0.0,2,827.94,999.62,1000.0,-0.04,0.0,0,-0.04,,
BTC/USDT,2026-01-24 07:00:00,HOLD,0.4496999979019165,89620.1,0.0,1.0,False,0,HOLD,,89620.1,,,,,0.0,0.0,0.0,0.0,2,827.94,999.56,1000.0,-0.04,0.0,0,-0.04,,
BTC/USDT,2026-01-24 08:00:00,HOLD,0.5486900210380554,89660.88,1.0,0.0,False,0,HOLD,,89660.88,,,,,0.0,0.0,0.0,0.0,2,827.94,999.64,1000.0,-0.04,0.0,0,-0.04,,
BTC/USDT,2026-01-24 09:00:00,HOLD,0.5521960258483887,89600.0,1.0,1.0,True,0,HOLD,,89600.0,,,,,0.0,0.0,0.0,0.0,2,827.94,999.52,1000.0,-0.05,0.0,0,-0.05,,
BTC/USDT,2026-01-24 10:00:00,LONG,0.5923380255699158,89626.8,1.0,0.0,False,3,OPEN,LONG,89626.8,,2026-01-24 10:00:00,,,76.45,0.0,0.0,0.0,3,751.49,999.5,1000.0,-0.05,0.0,0,-0.05,,
BTC/USDT,2026-01-24 11:00:00,LONG,0.608847975730896,89595.4,1.0,0.0,False,4,OPEN,LONG,89595.4,,2026-01-24 11:00:00,,,81.8,0.0,0.0,0.0,4,669.69,999.33,1000.0,-0.07,0.0,0,-0.07,,
BTC/USDT,2026-01-24 12:00:00,LONG,0.5927429795265198,89537.82,1.0,0.0,False,5,OPEN,LONG,89537.82,,2026-01-24 12:00:00,,,62.11,0.0,0.0,0.0,5,607.59,999.05,1000.0,-0.09,0.0,0,-0.09,,
BTC/USDT,2026-01-24 13:00:00,HOLD,0.5488529801368713,89368.22,1.0,1.0,True,0,HOLD,,89368.22,,,,,0.0,0.0,0.0,0.0,5,607.59,998.31,1000.0,-0.17,0.0,0,-0.17,,
BTC/USDT,2026-01-24 14:00:00,LONG,0.6344889998435974,89450.03,1.0,0.0,False,6,OPEN,LONG,89450.03,,2026-01-24 14:00:00,,,81.71,0.0,0.0,0.0,6,525.87,998.59,1000.0,-0.14,0.0,0,-0.14,,
BTC/USDT,2026-01-24 15:00:00,LONG,0.6499930024147034,89275.77,1.0,1.0,True,7,OPEN,LONG,89275.77,,2026-01-24 15:00:00,,,78.88,0.0,0.0,0.0,7,446.99,997.59,1000.0,-0.24,0.0,0,-0.24,,
BTC/USDT,2026-01-24 16:00:00,LONG,0.6606469750404358,89290.01,1.0,1.0,True,8,OPEN,LONG,89290.01,,2026-01-24 16:00:00,,,71.81,0.0,0.0,0.0,8,375.19,997.6,1000.0,-0.24,0.0,0,-0.24,,
BTC/USDT,2026-01-24 17:00:00,LONG,0.6238290071487427,89406.5,1.0,0.0,False,9,OPEN,LONG,89406.5,,2026-01-24 17:00:00,,,46.46,0.0,0.0,0.0,9,328.73,998.37,1000.0,-0.16,0.0,0,-0.16,,
BTC/USDT,2026-01-24 18:00:00,HOLD,0.5752769708633423,89395.23,1.0,0.0,False,0,HOLD,,89395.23,,,,,0.0,0.0,0.0,0.0,9,328.73,998.29,1000.0,-0.17,0.0,0,-0.17,,
BTC/USDT,2026-01-24 19:00:00,LONG,0.5838170051574707,89331.36,1.0,1.0,True,10,OPEN,LONG,89331.36,,2026-01-24 19:00:00,,,27.55,0.0,0.0,0.0,10,301.17,997.78,1000.0,-0.22,0.0,0,-0.22,,
BTC/USDT,2026-01-24 20:00:00,HOLD,0.5290740132331848,89380.01,1.0,1.0,True,0,HOLD,,89380.01,,,,,0.0,0.0,0.0,0.0,10,301.17,998.16,1000.0,-0.18,0.0,0,-0.18,,
