symbol,timestamp,trade_number,action,entry_price,exit_price,price_change_pct,prob,pred_direction,actual_direction,correct,position_size_pct,trade_capital,pnl_pct,pnl_amount,fee_paid,capital_after,peak_capital,drawdown_pct,cumulative_pnl,cumulative_trades,cumulative_win_rate_pct,portfolio_return_pct
BTC/USDT,2026-01-19 19:00:00,0,HOLD,0.002212,0.001763,-20.2836,1.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0,0.0,0.0
BTC/USDT,2026-01-19 20:00:00,0,HOLD,0.001763,0.001425,-19.2192,1.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0,0.0,0.0
BTC/USDT,2026-01-19 21:00:00,0,HOLD,0.001425,0.001327,-6.8192,1.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0,0.0,0.0
BTC/USDT,2026-01-19 22:00:00,0,HOLD,0.001327,0.002011,51.5343,1.0,1,1,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0,0.0,0.0
BTC/USDT,2026-01-19 23:00:00,0,HOLD,0.002011,0.001587,-21.0778,1.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0,0.0,0.0
BTC/USDT,2026-01-20 00:00:00,0,HOLD,0.001587,0.003137,97.6415,1.0,1,1,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0,0.0,0.0
BTC/USDT,2026-01-20 01:00:00,0,HOLD,0.003137,0.003667,16.8917,1.0,1,1,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0,0.0,0.0
BTC/USDT,2026-01-20 02:00:00,0,HOLD,0.003667,0.003666,-0.0373,1.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0,0.0,0.0
BTC/USDT,2026-01-20 03:00:00,0,HOLD,0.003666,0.003373,-8.0001,1.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0,0.0,0.0
BTC/USDT,2026-01-20 04:00:00,0,HOLD,0.003373,0.007324,117.1406,1.0,1,1,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0,0.0,0.0
BTC/USDT,2026-01-20 05:00:00,0,HOLD,0.007324,0.005185,-29.2064,1.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0,0.0,0.0
BTC/USDT,2026-01-20 06:00:00,0,HOLD,0.005185,0.008938,72.3825,1.0,1,1,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0,0.0,0.0
BTC/USDT,2026-01-20 07:00:00,0,HOLD,0.008938,0.008531,-4.5443,1.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0,0.0,0.0
BTC/USDT,2026-01-20 08:00:00,0,HOLD,0.008531,0.006531,-23.4492,1.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0,0.0,0.0
BTC/USDT,2026-01-20 09:00:00,0,HOLD,0.006531,0.005763,-11.7513,1.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0,0.0,0.0
BTC/USDT,2026-01-20 10:00:00,0,HOLD,0.005763,0.006996,21.3821,1.0,1,1,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0,0.0,0.0
BTC/USDT,2026-01-20 11:00:00,0,HOLD,0.006996,0.00651,-6.9468,1.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0,0.0,0.0
BTC/USDT,2026-01-20 12:00:00,0,HOLD,0.00651,0.00821,26.1244,1.0,1,1,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0,0.0,0.0
BTC/USDT,2026-01-20 13:00:00,0,HOLD,0.00821,0.009848,19.9413,1.0,1,1,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0,0.0,0.0
BTC/USDT,2026-01-20 14:00:00,0,HOLD,0.009848,0.009254,-6.0332,1.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0,0.0,0.0
BTC/USDT,2026-01-20 15:00:00,0,HOLD,0.009254,0.011337,22.5138,1.0,1,1,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0,0.0,0.0
BTC/USDT,2026-01-20 16:00:00,0,HOLD,0.011337,0.007412,-34.623,1.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0,0.0,0.0
BTC/USDT,2026-01-20 17:00:00,0,HOLD,0.007412,0.007235,-2.3797,1.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0,0.0,0.0
BTC/USDT,2026-01-20 18:00:00,0,HOLD,0.007235,0.011068,52.9677,1.0,1,1,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0,0.0,0.0
BTC/USDT,2026-01-20 19:00:00,0,HOLD,0.011068,0.016313,47.3954,1.0,1,1,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0,0.0,0.0
BTC/USDT,2026-01-20 20:00:00,0,HOLD,0.016313,0.016682,2.2575,1.0,1,1,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0,0.0,0.0
BTC/USDT,2026-01-20 21:00:00,0,HOLD,0.016682,0.016738,0.336,1.0,1,1,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0,0.0,0.0
BTC/USDT,2026-01-20 22:00:00,0,HOLD,0.016738,0.011632,-30.501,1.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0,0.0,0.0
BTC/USDT,2026-01-20 23:00:00,0,HOLD,0.011632,0.010681,-8.1802,1.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0,0.0,0.0
