symbol,timestamp,trade_number,action,entry_price,exit_price,price_change_pct,prob,pred_direction,actual_direction,correct,position_size_pct,trade_capital,pnl_pct,pnl_amount,fee_paid,capital_after,peak_capital,drawdown_pct,cumulative_pnl,cumulative_trades,cumulative_win_rate_pct,portfolio_return_pct
BTC/USDT,2026-01-20 05:00:00,0,HOLD,0.007324,0.005185,-29.2064,0.50491,1,0,False,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0,0.0,0.0
BTC/USDT,2026-01-20 06:00:00,0,HOLD,0.005185,0.008938,72.3825,0.50563,1,1,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0,0.0,0.0
BTC/USDT,2026-01-20 07:00:00,0,HOLD,0.008938,0.008531,-4.5443,0.505775,1,0,False,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0,0.0,0.0
BTC/USDT,2026-01-20 08:00:00,0,HOLD,0.008531,0.006531,-23.4492,0.505056,1,0,False,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0,0.0,0.0
BTC/USDT,2026-01-20 09:00:00,0,HOLD,0.006531,0.005763,-11.7513,0.502007,1,0,False,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0,0.0,0.0
BTC/USDT,2026-01-20 10:00:00,0,HOLD,0.005763,0.006996,21.3821,0.500262,1,1,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0,0.0,0.0
BTC/USDT,2026-01-20 11:00:00,0,HOLD,0.006996,0.00651,-6.9468,0.497088,0,0,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0,0.0,0.0
BTC/USDT,2026-01-20 12:00:00,1,SHORT,0.00651,0.00821,26.1244,0.493834,0,1,False,25.0,250.0,-26.2244,-65.56,0.25,934.44,1000.0,-6.56,-65.56,1,0.0,-6.56
BTC/USDT,2026-01-20 13:00:00,2,SHORT,0.00821,0.009848,19.9413,0.490668,0,1,False,25.0,233.61,-20.0413,-46.82,0.2336,887.62,1000.0,-11.24,-112.38,2,0.0,-11.24
BTC/USDT,2026-01-20 14:00:00,3,SHORT,0.009848,0.009254,-6.0332,0.488376,0,0,True,25.0,221.91,5.9332,13.17,0.2219,900.79,1000.0,-9.92,-99.21,3,33.33,-9.92
BTC/USDT,2026-01-20 15:00:00,4,SHORT,0.009254,0.011337,22.5138,0.486151,0,1,False,25.0,225.2,-22.6138,-50.93,0.2252,849.86,1000.0,-15.01,-150.14,4,25.0,-15.01
BTC/USDT,2026-01-20 16:00:00,5,SHORT,0.011337,0.007412,-34.623,0.485016,0,0,True,25.0,212.47,34.523,73.35,0.2125,923.21,1000.0,-7.68,-76.79,5,40.0,-7.68
BTC/USDT,2026-01-20 17:00:00,6,SHORT,0.007412,0.007235,-2.3797,0.48212,0,0,True,25.0,230.8,2.2797,5.26,0.2308,928.47,1000.0,-7.15,-71.53,6,50.0,-7.15
BTC/USDT,2026-01-20 18:00:00,7,SHORT,0.007235,0.011068,52.9677,0.480223,0,1,False,25.0,232.12,-53.0677,-123.18,0.2321,805.29,1000.0,-19.47,-194.71,7,42.86,-19.47
BTC/USDT,2026-01-20 19:00:00,8,SHORT,0.011068,0.016313,47.3954,0.478356,0,1,False,25.0,201.32,-47.4954,-95.62,0.2013,709.67,1000.0,-29.03,-290.33,8,37.5,-29.03
BTC/USDT,2026-01-20 20:00:00,9,SHORT,0.016313,0.016682,2.2575,0.474047,0,1,False,25.0,177.42,-2.3575,-4.18,0.1774,705.49,1000.0,-29.45,-294.51,9,33.33,-29.45
BTC/USDT,2026-01-20 21:00:00,10,SHORT,0.016682,0.016738,0.336,0.463842,0,1,False,25.0,176.37,-0.436,-0.77,0.1764,704.72,1000.0,-29.53,-295.28,10,30.0,-29.53
BTC/USDT,2026-01-20 22:00:00,11,SHORT,0.016738,0.011632,-30.501,0.453187,0,0,True,25.0,176.18,30.401,53.56,0.1762,758.28,1000.0,-24.17,-241.72,11,36.36,-24.17
BTC/USDT,2026-01-20 23:00:00,12,SHORT,0.011632,0.010681,-8.1802,0.448227,0,0,True,25.0,189.57,8.0802,15.32,0.1896,773.6,1000.0,-22.64,-226.4,12,41.67,-22.64
BTC/USDT,2026-01-21 00:00:00,13,SHORT,0.010681,0.01204,12.7212,0.44432,0,1,False,25.0,193.4,-12.8212,-24.8,0.1934,748.8,1000.0,-25.12,-251.2,13,38.46,-25.12
BTC/USDT,2026-01-21 01:00:00,14,SHORT,0.01204,0.013592,12.8911,0.443135,0,1,False,25.0,187.2,-12.9911,-24.32,0.1872,724.48,1000.0,-27.55,-275.52,14,35.71,-27.55
BTC/USDT,2026-01-21 02:00:00,15,SHORT,0.013592,0.006639,-51.1523,0.441864,0,0,True,25.0,181.12,51.0523,92.47,0.1811,816.95,1000.0,-18.3,-183.05,15,40.0,-18.3
BTC/USDT,2026-01-21 03:00:00,16,SHORT,0.006639,0.00867,30.5833,0.442451,0,1,False,25.0,204.24,-30.6833,-62.67,0.2042,754.28,1000.0,-24.57,-245.72,16,37.5,-24.57
BTC/USDT,2026-01-21 04:00:00,17,SHORT,0.00867,0.008937,3.0794,0.444988,0,1,False,25.0,188.57,-3.1794,-6.0,0.1886,748.29,1000.0,-25.17,-251.71,17,35.29,-25.17
BTC/USDT,2026-01-21 05:00:00,18,SHORT,0.008937,0.007181,-19.6474,0.446214,0,0,True,25.0,187.07,19.5474,36.57,0.1871,784.86,1000.0,-21.51,-215.14,18,38.89,-21.51
BTC/USDT,2026-01-21 06:00:00,19,SHORT,0.007181,0.005026,-30.0131,0.450445,0,0,True,25.0,196.21,29.9131,58.69,0.1962,843.55,1000.0,-15.65,-156.45,19,42.11,-15.65
BTC/USDT,2026-01-21 07:00:00,20,SHORT,0.005026,0.004905,-2.4096,0.45225,0,0,True,25.0,210.89,2.3096,4.87,0.2109,848.42,1000.0,-15.16,-151.58,20,45.0,-15.16
BTC/USDT,2026-01-21 08:00:00,21,SHORT,0.004905,0.007163,46.041,0.457207,0,1,False,25.0,212.11,-46.141,-97.87,0.2121,750.55,1000.0,-24.94,-249.45,21,42.86,-24.94
BTC/USDT,2026-01-21 09:00:00,22,SHORT,0.007163,0.005609,-21.692,0.458732,0,0,True,25.0,187.64,21.592,40.51,0.1876,791.07,1000.0,-20.89,-208.93,22,45.45,-20.89
BTC/USDT,2026-01-21 10:00:00,23,SHORT,0.005609,0.006439,14.7901,0.461925,0,1,False,25.0,197.77,-14.8901,-29.45,0.1978,761.62,1000.0,-23.84,-238.38,23,43.48,-23.84
BTC/USDT,2026-01-21 11:00:00,24,SHORT,0.006439,0.003577,-44.4418,0.466916,0,0,True,25.0,190.41,44.3418,84.43,0.1904,846.05,1000.0,-15.4,-153.95,24,45.83,-15.4
BTC/USDT,2026-01-21 12:00:00,25,SHORT,0.003577,0.002416,-32.4646,0.472367,0,0,True,25.0,211.51,32.3646,68.45,0.2115,914.5,1000.0,-8.55,-85.5,25,48.0,-8.55
BTC/USDT,2026-01-21 13:00:00,26,SHORT,0.002416,0.002541,5.1632,0.478065,0,1,False,25.0,228.63,-5.2632,-12.03,0.2286,902.47,1000.0,-9.75,-97.53,26,46.15,-9.75
BTC/USDT,2026-01-21 14:00:00,27,SHORT,0.002541,0.002076,-18.2769,0.486393,0,0,True,25.0,225.62,18.1769,41.01,0.2256,943.48,1000.0,-5.65,-56.52,27,48.15,-5.65
BTC/USDT,2026-01-21 15:00:00,0,HOLD,0.002076,0.001472,-29.0892,0.496347,0,0,True,0.0,0.0,0.0,0.0,0.0,943.48,1000.0,-5.65,-56.52,27,48.15,-5.65
BTC/USDT,2026-01-21 16:00:00,0,HOLD,0.001472,0.002992,103.2356,0.504266,1,1,True,0.0,0.0,0.0,0.0,0.0,943.48,1000.0,-5.65,-56.52,27,48.15,-5.65
BTC/USDT,2026-01-21 17:00:00,0,HOLD,0.002992,0.002906,-2.8719,0.505026,1,0,False,0.0,0.0,0.0,0.0,0.0,943.48,1000.0,-5.65,-56.52,27,48.15,-5.65
BTC/USDT,2026-01-21 18:00:00,0,HOLD,0.002906,0.002161,-25.658,0.505568,1,0,False,0.0,0.0,0.0,0.0,0.0,943.48,1000.0,-5.65,-56.52,27,48.15,-5.65
BTC/USDT,2026-01-21 19:00:00,0,HOLD,0.002161,0.002028,-6.1449,0.511637,1,0,False,0.0,0.0,0.0,0.0,0.0,943.48,1000.0,-5.65,-56.52,27,48.15,-5.65
BTC/USDT,2026-01-21 20:00:00,0,HOLD,0.002028,0.003358,65.6122,0.520654,1,1,True,0.0,0.0,0.0,0.0,0.0,943.48,1000.0,-5.65,-56.52,27,48.15,-5.65
BTC/USDT,2026-01-21 21:00:00,0,HOLD,0.003358,0.002609,-22.3109,0.523318,1,0,False,0.0,0.0,0.0,0.0,0.0,943.48,1000.0,-5.65,-56.52,27,48.15,-5.65
BTC/USDT,2026-01-21 22:00:00,0,HOLD,0.002609,0.002532,-2.9397,0.52494,1,0,False,0.0,0.0,0.0,0.0,0.0,943.48,1000.0,-5.65,-56.52,27,48.15,-5.65
BTC/USDT,2026-01-21 23:00:00,0,HOLD,0.002532,0.007377,191.3158,0.525679,1,1,True,0.0,0.0,0.0,0.0,0.0,943.48,1000.0,-5.65,-56.52,27,48.15,-5.65
BTC/USDT,2026-01-22 00:00:00,0,HOLD,0.007377,0.008013,8.6181,0.525704,1,1,True,0.0,0.0,0.0,0.0,0.0,943.48,1000.0,-5.65,-56.52,27,48.15,-5.65
BTC/USDT,2026-01-22 01:00:00,0,HOLD,0.008013,0.008009,-0.0539,0.527882,1,0,False,0.0,0.0,0.0,0.0,0.0,943.48,1000.0,-5.65,-56.52,27,48.15,-5.65
BTC/USDT,2026-01-22 02:00:00,0,HOLD,0.008009,0.005611,-29.9314,0.524102,1,0,False,0.0,0.0,0.0,0.0,0.0,943.48,1000.0,-5.65,-56.52,27,48.15,-5.65
BTC/USDT,2026-01-22 03:00:00,0,HOLD,0.005611,0.006629,18.1422,0.519332,1,1,True,0.0,0.0,0.0,0.0,0.0,943.48,1000.0,-5.65,-56.52,27,48.15,-5.65
BTC/USDT,2026-01-22 04:00:00,0,HOLD,0.006629,0.007941,19.7884,0.51957,1,1,True,0.0,0.0,0.0,0.0,0.0,943.48,1000.0,-5.65,-56.52,27,48.15,-5.65
BTC/USDT,2026-01-22 05:00:00,0,HOLD,0.007941,0.010813,36.1647,0.51604,1,1,True,0.0,0.0,0.0,0.0,0.0,943.48,1000.0,-5.65,-56.52,27,48.15,-5.65
BTC/USDT,2026-01-22 06:00:00,0,HOLD,0.010813,0.007478,-30.8466,0.509002,1,0,False,0.0,0.0,0.0,0.0,0.0,943.48,1000.0,-5.65,-56.52,27,48.15,-5.65
BTC/USDT,2026-01-22 07:00:00,0,HOLD,0.007478,0.006984,-6.6099,0.500874,1,0,False,0.0,0.0,0.0,0.0,0.0,943.48,1000.0,-5.65,-56.52,27,48.15,-5.65
BTC/USDT,2026-01-22 08:00:00,28,SHORT,0.006984,0.006046,-13.4212,0.492089,0,0,True,25.0,235.87,13.3212,31.42,0.2359,974.9,1000.0,-2.51,-25.1,28,50.0,-2.51
BTC/USDT,2026-01-22 09:00:00,29,SHORT,0.006046,0.004206,-30.4295,0.488357,0,0,True,25.0,243.73,30.3295,73.92,0.2437,1048.82,1048.82,0.0,48.82,29,51.72,4.88
BTC/USDT,2026-01-22 10:00:00,30,SHORT,0.004206,0.003899,-7.3178,0.483254,0,0,True,25.0,262.21,7.2178,18.93,0.2622,1067.75,1067.75,0.0,67.75,30,53.33,6.77
BTC/USDT,2026-01-22 11:00:00,31,SHORT,0.003899,0.002782,-28.631,0.47908,0,0,True,25.0,266.94,28.531,76.16,0.2669,1143.91,1143.91,0.0,143.91,31,54.84,14.39
BTC/USDT,2026-01-22 12:00:00,32,SHORT,0.002782,0.001794,-35.5269,0.470841,0,0,True,25.0,285.98,35.4269,101.31,0.286,1245.22,1245.22,0.0,245.22,32,56.25,24.52
BTC/USDT,2026-01-22 13:00:00,33,SHORT,0.001794,0.002274,26.7431,0.463292,0,1,False,25.0,311.31,-26.8431,-83.56,0.3113,1161.66,1245.22,-6.71,161.66,33,54.55,16.17
BTC/USDT,2026-01-22 14:00:00,34,SHORT,0.002274,0.001981,-12.8788,0.456622,0,0,True,25.0,290.41,12.7788,37.11,0.2904,1198.77,1245.22,-3.73,198.77,34,55.88,19.88
BTC/USDT,2026-01-22 15:00:00,35,SHORT,0.001981,0.001587,-19.9048,0.444825,0,0,True,25.0,299.69,19.8048,59.35,0.2997,1258.12,1258.12,0.0,258.12,35,57.14,25.81
BTC/USDT,2026-01-22 16:00:00,36,SHORT,0.001587,0.002303,45.1519,0.430654,0,1,False,25.0,314.53,-45.2519,-142.33,0.3145,1115.79,1258.12,-11.31,115.79,36,55.56,11.58
BTC/USDT,2026-01-22 17:00:00,37,SHORT,0.002303,0.002782,20.7866,0.432768,0,1,False,25.0,278.95,-20.8866,-58.26,0.2789,1057.53,1258.12,-15.94,57.53,37,54.05,5.75
BTC/USDT,2026-01-22 18:00:00,38,SHORT,0.002782,0.001486,-46.5828,0.430992,0,0,True,25.0,264.38,46.4828,122.89,0.2644,1180.42,1258.12,-6.18,180.42,38,55.26,18.04
BTC/USDT,2026-01-22 19:00:00,39,SHORT,0.001486,0.00169,13.7589,0.431071,0,1,False,25.0,295.11,-13.8589,-40.9,0.2951,1139.52,1258.12,-9.43,139.52,39,53.85,13.95
BTC/USDT,2026-01-22 20:00:00,40,SHORT,0.00169,0.001923,13.7596,0.433451,0,1,False,25.0,284.88,-13.8596,-39.48,0.2849,1100.04,1258.12,-12.57,100.04,40,52.5,10.0
BTC/USDT,2026-01-22 21:00:00,41,SHORT,0.001923,0.001762,-8.3722,0.436854,0,0,True,25.0,275.01,8.2722,22.75,0.275,1122.79,1258.12,-10.76,122.79,41,53.66,12.28
BTC/USDT,2026-01-22 22:00:00,42,SHORT,0.001762,0.0016,-9.1965,0.436599,0,0,True,25.0,280.7,9.0965,25.53,0.2807,1148.32,1258.12,-8.73,148.32,42,54.76,14.83
BTC/USDT,2026-01-22 23:00:00,43,SHORT,0.0016,0.000976,-39.0211,0.437774,0,0,True,25.0,287.08,38.9211,111.73,0.2871,1260.06,1260.06,0.0,260.06,43,55.81,26.01
BTC/USDT,2026-01-23 00:00:00,44,SHORT,0.000976,0.001829,87.5151,0.447692,0,1,False,25.0,315.01,-87.6151,-276.0,0.315,984.06,1260.06,-21.9,-15.94,44,54.55,-1.59
BTC/USDT,2026-01-23 01:00:00,45,SHORT,0.001829,0.001701,-7.0192,0.455388,0,0,True,25.0,246.01,6.9192,17.02,0.246,1001.08,1260.06,-20.55,1.08,45,55.56,0.11
BTC/USDT,2026-01-23 02:00:00,46,SHORT,0.001701,0.001886,10.8926,0.463387,0,1,False,25.0,250.27,-10.9926,-27.51,0.2503,973.57,1260.06,-22.74,-26.43,46,54.35,-2.64
BTC/USDT,2026-01-23 03:00:00,47,SHORT,0.001886,0.001782,-5.5464,0.471223,0,0,True,25.0,243.39,5.4464,13.26,0.2434,986.82,1260.06,-21.68,-13.18,47,55.32,-1.32
BTC/USDT,2026-01-23 04:00:00,48,SHORT,0.001782,0.001435,-19.4482,0.480429,0,0,True,25.0,246.71,19.3482,47.73,0.2467,1034.56,1260.06,-17.9,34.56,48,56.25,3.46
BTC/USDT,2026-01-23 05:00:00,49,SHORT,0.001435,0.001852,29.0588,0.489486,0,1,False,25.0,258.64,-29.1588,-75.42,0.2586,959.14,1260.06,-23.88,-40.86,49,55.1,-4.09
BTC/USDT,2026-01-23 06:00:00,50,SHORT,0.001852,0.001936,4.5464,0.492112,0,1,False,25.0,239.79,-4.6464,-11.14,0.2398,948.0,1260.06,-24.77,-52.0,50,54.0,-5.2
BTC/USDT,2026-01-23 07:00:00,0,HOLD,0.001936,0.002847,47.048,0.49524,0,1,False,0.0,0.0,0.0,0.0,0.0,948.0,1260.06,-24.77,-52.0,50,54.0,-5.2
BTC/USDT,2026-01-23 08:00:00,0,HOLD,0.002847,0.002088,-26.6753,0.498383,0,0,True,0.0,0.0,0.0,0.0,0.0,948.0,1260.06,-24.77,-52.0,50,54.0,-5.2
BTC/USDT,2026-01-23 09:00:00,0,HOLD,0.002088,0.003385,62.1523,0.501766,1,1,True,0.0,0.0,0.0,0.0,0.0,948.0,1260.06,-24.77,-52.0,50,54.0,-5.2
BTC/USDT,2026-01-23 10:00:00,0,HOLD,0.003385,0.005735,69.3972,0.506109,1,1,True,0.0,0.0,0.0,0.0,0.0,948.0,1260.06,-24.77,-52.0,50,54.0,-5.2
BTC/USDT,2026-01-23 11:00:00,0,HOLD,0.005735,0.003673,-35.9488,0.509617,1,0,False,0.0,0.0,0.0,0.0,0.0,948.0,1260.06,-24.77,-52.0,50,54.0,-5.2
BTC/USDT,2026-01-23 12:00:00,0,HOLD,0.003673,0.002387,-35.014,0.506179,1,0,False,0.0,0.0,0.0,0.0,0.0,948.0,1260.06,-24.77,-52.0,50,54.0,-5.2
BTC/USDT,2026-01-23 13:00:00,0,HOLD,0.002387,0.002602,8.9932,0.495657,0,1,False,0.0,0.0,0.0,0.0,0.0,948.0,1260.06,-24.77,-52.0,50,54.0,-5.2
BTC/USDT,2026-01-23 14:00:00,51,SHORT,0.002602,0.003579,37.5452,0.493163,0,1,False,25.0,237.0,-37.6452,-89.22,0.237,858.78,1260.06,-31.85,-141.22,51,52.94,-14.12
BTC/USDT,2026-01-23 15:00:00,52,SHORT,0.003579,0.0043,20.1671,0.489204,0,1,False,25.0,214.69,-20.2671,-43.51,0.2147,815.27,1260.06,-35.3,-184.73,52,51.92,-18.47
BTC/USDT,2026-01-23 16:00:00,53,SHORT,0.0043,0.004146,-3.5891,0.480632,0,0,True,25.0,203.82,3.4891,7.11,0.2038,822.38,1260.06,-34.73,-177.62,53,52.83,-17.76
BTC/USDT,2026-01-23 17:00:00,54,SHORT,0.004146,0.00201,-51.5282,0.478808,0,0,True,25.0,205.59,51.4282,105.73,0.2056,928.11,1260.06,-26.34,-71.89,54,53.7,-7.19
BTC/USDT,2026-01-23 18:00:00,55,SHORT,0.00201,0.001534,-23.6678,0.482101,0,0,True,25.0,232.03,23.5678,54.68,0.232,982.8,1260.06,-22.0,-17.2,55,54.55,-1.72
BTC/USDT,2026-01-23 19:00:00,56,SHORT,0.001534,0.002283,48.7981,0.478462,0,1,False,25.0,245.7,-48.8981,-120.14,0.2457,862.65,1260.06,-31.54,-137.35,56,53.57,-13.73
BTC/USDT,2026-01-23 20:00:00,57,SHORT,0.002283,0.002812,23.2004,0.475545,0,1,False,25.0,215.66,-23.3004,-50.25,0.2157,812.4,1260.06,-35.53,-187.6,57,52.63,-18.76
BTC/USDT,2026-01-23 21:00:00,58,SHORT,0.002812,0.001476,-47.5265,0.471965,0,0,True,25.0,203.1,47.4265,96.32,0.2031,908.73,1260.06,-27.88,-91.27,58,53.45,-9.13
BTC/USDT,2026-01-23 22:00:00,59,SHORT,0.001476,0.00126,-14.5817,0.471005,0,0,True,25.0,227.18,14.4817,32.9,0.2272,941.63,1260.06,-25.27,-58.37,59,54.24,-5.84
BTC/USDT,2026-01-23 23:00:00,60,SHORT,0.00126,0.002406,90.866,0.468607,0,1,False,25.0,235.41,-90.966,-214.14,0.2354,727.49,1260.06,-42.27,-272.51,60,53.33,-27.25
BTC/USDT,2026-01-24 00:00:00,61,SHORT,0.002406,0.002742,13.9829,0.456348,0,1,False,25.0,181.87,-14.0829,-25.61,0.1819,701.87,1260.06,-44.3,-298.13,61,52.46,-29.81
BTC/USDT,2026-01-24 01:00:00,62,SHORT,0.002742,0.003751,36.8013,0.462074,0,1,False,25.0,175.47,-36.9013,-64.75,0.1755,637.12,1260.06,-49.44,-362.88,62,51.61,-36.29
BTC/USDT,2026-01-24 02:00:00,63,SHORT,0.003751,0.004258,13.5146,0.463094,0,1,False,25.0,159.28,-13.6146,-21.69,0.1593,615.44,1260.06,-51.16,-384.56,63,50.79,-38.46
BTC/USDT,2026-01-24 03:00:00,64,SHORT,0.004258,0.003291,-22.7214,0.465674,0,0,True,25.0,153.86,22.6214,34.81,0.1539,650.24,1260.06,-48.4,-349.76,64,51.56,-34.98
BTC/USDT,2026-01-24 04:00:00,65,SHORT,0.003291,0.005996,82.2088,0.466479,0,1,False,25.0,162.56,-82.3088,-133.8,0.1626,516.44,1260.06,-59.01,-483.56,65,50.77,-48.36
BTC/USDT,2026-01-24 05:00:00,66,SHORT,0.005996,0.004452,-25.7559,0.464514,0,0,True,25.0,129.11,25.6559,33.12,0.1291,549.57,1260.06,-56.39,-450.43,66,51.52,-45.04
BTC/USDT,2026-01-24 06:00:00,67,SHORT,0.004452,0.009738,118.7552,0.468143,0,1,False,25.0,137.39,-118.8552,-163.3,0.1374,386.27,1260.06,-69.35,-613.73,67,50.75,-61.37
BTC/USDT,2026-01-24 07:00:00,68,SHORT,0.009738,0.015294,57.0534,0.465639,0,1,False,25.0,96.57,-57.1534,-55.19,0.0966,331.08,1260.06,-73.73,-668.92,68,50.0,-66.89
BTC/USDT,2026-01-24 08:00:00,69,SHORT,0.015294,0.015097,-1.2882,0.466203,0,0,True,25.0,82.77,1.1882,0.98,0.0828,332.06,1260.06,-73.65,-667.94,69,50.72,-66.79
BTC/USDT,2026-01-24 09:00:00,70,SHORT,0.015097,0.017049,12.9268,0.46259,0,1,False,25.0,83.02,-13.0268,-10.81,0.083,321.25,1260.06,-74.51,-678.75,70,50.0,-67.88
BTC/USDT,2026-01-24 10:00:00,71,SHORT,0.017049,0.013304,-21.962,0.462562,0,0,True,25.0,80.31,21.862,17.56,0.0803,338.8,1260.06,-73.11,-661.2,71,50.7,-66.12
BTC/USDT,2026-01-24 11:00:00,72,SHORT,0.013304,0.019277,44.8932,0.468632,0,1,False,25.0,84.7,-44.9932,-38.11,0.0847,300.7,1260.06,-76.14,-699.3,72,50.0,-69.93
BTC/USDT,2026-01-24 12:00:00,73,SHORT,0.019277,0.034727,80.1476,0.469185,0,1,False,25.0,75.17,-80.2476,-60.33,0.0752,240.37,1260.06,-80.92,-759.63,73,49.32,-75.96
BTC/USDT,2026-01-24 13:00:00,74,SHORT,0.034727,0.031504,-9.281,0.463992,0,0,True,25.0,60.09,9.181,5.52,0.0601,245.89,1260.06,-80.49,-754.11,74,50.0,-75.41
BTC/USDT,2026-01-24 14:00:00,75,SHORT,0.031504,0.039717,26.0669,0.46414,0,1,False,25.0,61.47,-26.1669,-16.09,0.0615,229.8,1260.06,-81.76,-770.2,75,49.33,-77.02
BTC/USDT,2026-01-24 15:00:00,76,SHORT,0.039717,0.028279,-28.7992,0.467164,0,0,True,25.0,57.45,28.6992,16.49,0.0575,246.29,1260.06,-80.45,-753.71,76,50.0,-75.37
BTC/USDT,2026-01-24 16:00:00,77,SHORT,0.028279,0.026708,-5.5539,0.470263,0,0,True,25.0,61.57,5.4539,3.36,0.0616,249.65,1260.06,-80.19,-750.35,77,50.65,-75.04
BTC/USDT,2026-01-24 17:00:00,78,SHORT,0.026708,0.037133,39.0345,0.471708,0,1,False,25.0,62.41,-39.1345,-24.42,0.0624,225.22,1260.06,-82.13,-774.78,78,50.0,-77.48
BTC/USDT,2026-01-24 18:00:00,79,SHORT,0.037133,0.055892,50.5175,0.468798,0,1,False,25.0,56.31,-50.6175,-28.5,0.0563,196.72,1260.06,-84.39,-803.28,79,49.37,-80.33
BTC/USDT,2026-01-24 19:00:00,80,SHORT,0.055892,0.060785,8.7548,0.462892,0,1,False,25.0,49.18,-8.8548,-4.35,0.0492,192.37,1260.06,-84.73,-807.63,80,48.75,-80.76
BTC/USDT,2026-01-24 20:00:00,81,SHORT,0.060785,0.036794,-39.4689,0.460227,0,0,True,25.0,48.09,39.3689,18.93,0.0481,211.3,1260.06,-83.23,-788.7,81,49.38,-78.87
BTC/USDT,2026-01-24 21:00:00,82,SHORT,0.036794,0.027978,-23.9597,0.460607,0,0,True,25.0,52.83,23.8597,12.6,0.0528,223.9,1260.06,-82.23,-776.1,82,50.0,-77.61
BTC/USDT,2026-01-24 22:00:00,83,SHORT,0.027978,0.046378,65.7636,0.456924,0,1,False,25.0,55.98,-65.8636,-36.87,0.056,187.04,1260.06,-85.16,-812.96,83,49.4,-81.3
BTC/USDT,2026-01-24 23:00:00,84,SHORT,0.046378,0.035284,-23.9214,0.450861,0,0,True,25.0,46.76,23.8214,11.14,0.0468,198.18,1260.06,-84.27,-801.82,84,50.0,-80.18
BTC/USDT,2026-01-25 00:00:00,85,SHORT,0.035284,0.042428,20.2474,0.450005,0,1,False,25.0,49.54,-20.3474,-10.08,0.0495,188.09,1260.06,-85.07,-811.91,85,49.41,-81.19
BTC/USDT,2026-01-25 01:00:00,86,SHORT,0.042428,0.048237,13.6921,0.451134,0,1,False,25.0,47.02,-13.7921,-6.49,0.047,181.61,1260.06,-85.59,-818.39,86,48.84,-81.84
BTC/USDT,2026-01-25 02:00:00,87,SHORT,0.048237,0.081665,69.3,0.451762,0,1,False,25.0,45.4,-69.4,-31.51,0.0454,150.1,1260.06,-88.09,-849.9,87,48.28,-84.99
BTC/USDT,2026-01-25 03:00:00,88,SHORT,0.081665,0.058244,-28.6794,0.45023,0,0,True,25.0,37.52,28.5794,10.72,0.0375,160.82,1260.06,-87.24,-839.18,88,48.86,-83.92
