symbol,timestamp,action,prob,price,pred_direction,actual_direction,correct,position_id,event_type,direction,entry_price,close_price,position_open_time,position_close_time,position_duration_hours,allocated_capital,pnl_pct,pnl_amount,fee_paid,open_positions_count,available_capital,total_equity,peak_equity,drawdown_pct,cumulative_pnl,cumulative_closed_trades,portfolio_return_pct,regime,regime_conf
BTC/USDT,2026-02-16 17:00:00,HOLD,0.5594170093536377,67951.86,1.0,0.0,False,0,HOLD,,67951.86,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,,
BTC/USDT,2026-02-16 18:00:00,HOLD,0.551110029220581,67860.13,1.0,1.0,True,0,HOLD,,67860.13,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,,
BTC/USDT,2026-02-16 19:00:00,HOLD,0.5468469858169556,67913.43,1.0,1.0,True,0,HOLD,,67913.43,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,,
BTC/USDT,2026-02-16 20:00:00,HOLD,0.5421990156173706,68530.0,1.0,1.0,True,0,HOLD,,68530.0,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,,
BTC/USDT,2026-02-16 21:00:00,HOLD,0.5385370254516602,68862.88,1.0,0.0,False,0,HOLD,,68862.88,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,,
BTC/USDT,2026-02-16 22:00:00,HOLD,0.5323389768600464,68591.02,1.0,1.0,True,0,HOLD,,68591.02,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,,
BTC/USDT,2026-02-16 23:00:00,HOLD,0.5325499773025513,68892.43,1.0,0.0,False,0,HOLD,,68892.43,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,,
BTC/USDT,2026-02-17 00:00:00,HOLD,0.5319259762763977,68878.27,1.0,0.0,False,0,HOLD,,68878.27,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,,
BTC/USDT,2026-02-17 01:00:00,HOLD,0.5318059921264648,68618.11,1.0,1.0,True,0,HOLD,,68618.11,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,,
BTC/USDT,2026-02-17 02:00:00,HOLD,0.5315089821815491,68838.48,1.0,0.0,False,0,HOLD,,68838.48,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,,
