symbol,timestamp,action,prob,price,pred_direction,actual_direction,correct,position_id,event_type,direction,entry_price,close_price,position_open_time,position_close_time,position_duration_hours,allocated_capital,pnl_pct,pnl_amount,fee_paid,open_positions_count,available_capital,total_equity,peak_equity,drawdown_pct,cumulative_pnl,cumulative_closed_trades,portfolio_return_pct,regime,regime_conf
BTC/USDT,2025-12-17 18:00:00,HOLD,0.5095620155334473,85829.22,1.0,1.0,True,0,HOLD,,85829.22,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,HIGH_VOL,
BTC/USDT,2025-12-17 19:00:00,HOLD,0.5089390277862549,86018.53,1.0,0.0,False,0,HOLD,,86018.53,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,HIGH_VOL,
BTC/USDT,2025-12-17 20:00:00,HOLD,0.5098950266838074,85891.18,1.0,1.0,True,0,HOLD,,85891.18,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,HIGH_VOL,
BTC/USDT,2025-12-17 21:00:00,LONG,0.5121070146560669,85982.88,1.0,1.0,True,1,OPEN,LONG,85982.88,,2025-12-17 21:00:00,,,12.11,0.0,0.0,0.0,1,987.89,999.99,1000.0,-0.0,0.0,0,-0.0,HIGH_VOL,
BTC/USDT,2025-12-17 22:00:00,LONG,0.5158169865608215,86339.09,1.0,0.0,False,2,OPEN,LONG,86339.09,,2025-12-17 22:00:00,,,15.63,0.0,0.0,0.0,2,972.27,1000.02,1000.02,0.0,0.0,0,0.0,HIGH_VOL,
BTC/USDT,2025-12-17 23:00:00,LONG,0.5229499936103821,86243.22,1.0,0.0,False,3,OPEN,LONG,86243.22,,2025-12-17 23:00:00,,,22.31,0.0,0.0,0.0,3,949.95,999.97,1000.02,-0.01,0.0,0,-0.0,HIGH_VOL,
BTC/USDT,2025-12-18 00:00:00,LONG,0.522255003452301,86230.74,1.0,0.0,False,4,OPEN,LONG,86230.74,,2025-12-18 00:00:00,,,21.14,0.0,0.0,0.0,4,928.81,999.94,1000.02,-0.01,0.0,0,-0.01,HIGH_VOL,
BTC/USDT,2025-12-18 01:00:00,LONG,0.5204769968986511,86119.21,1.0,1.0,True,5,OPEN,LONG,86119.21,,2025-12-18 01:00:00,,,19.02,0.0,0.0,0.0,5,909.79,999.83,1000.02,-0.02,0.0,0,-0.02,HIGH_VOL,
BTC/USDT,2025-12-18 02:00:00,LONG,0.5158770084381104,86699.64,1.0,0.0,False,6,OPEN,LONG,86699.64,,2025-12-18 02:00:00,,,14.44,0.0,0.0,0.0,6,895.35,1000.42,1000.42,0.0,0.0,0,0.04,HIGH_VOL,
BTC/USDT,2025-12-18 03:00:00,HOLD,0.5098140239715576,86618.34,1.0,1.0,True,0,HOLD,,86618.34,,,,,0.0,0.0,0.0,0.0,6,895.35,1000.32,1000.42,-0.01,0.0,0,0.03,HIGH_VOL,
BTC/USDT,2025-12-18 04:00:00,HOLD,0.5070239901542664,86765.43,1.0,0.0,False,0,HOLD,,86765.43,,,,,0.0,0.0,0.0,0.0,6,895.35,1000.5,1000.5,0.0,0.0,0,0.05,HIGH_VOL,
BTC/USDT,2025-12-18 05:00:00,HOLD,0.5054799914360046,86440.9,1.0,1.0,True,0,HOLD,,86440.9,,,,,0.0,0.0,0.0,0.0,6,895.35,1000.11,1000.5,-0.04,0.0,0,0.01,HIGH_VOL,
BTC/USDT,2025-12-18 06:00:00,HOLD,0.5037429928779602,86645.93,1.0,1.0,True,0,HOLD,,86645.93,,,,,0.0,0.0,0.0,0.0,6,895.35,1000.36,1000.5,-0.01,0.0,0,0.04,HIGH_VOL,
BTC/USDT,2025-12-18 07:00:00,HOLD,0.5045620203018188,86833.84,1.0,1.0,True,0,HOLD,,86833.84,,,,,0.0,0.0,0.0,0.0,6,895.35,1000.58,1000.58,0.0,0.0,0,0.06,HIGH_VOL,
BTC/USDT,2025-12-18 08:00:00,HOLD,0.5028979778289795,86978.98,1.0,1.0,True,0,HOLD,,86978.98,,,,,0.0,0.0,0.0,0.0,6,895.35,1000.76,1000.76,0.0,0.0,0,0.08,HIGH_VOL,
BTC/USDT,2025-12-18 09:00:00,HOLD,0.5051779747009277,87280.95,1.0,1.0,True,0,HOLD,,87280.95,,,,,0.0,0.0,0.0,0.0,6,895.35,1001.13,1001.13,0.0,0.0,0,0.11,HIGH_VOL,
BTC/USDT,2025-12-18 10:00:00,HOLD,0.5046579837799072,87341.95,1.0,0.0,False,0,HOLD,,87341.95,,,,,0.0,0.0,0.0,0.0,6,895.35,1001.2,1001.2,0.0,0.0,0,0.12,HIGH_VOL,
BTC/USDT,2025-12-18 11:00:00,HOLD,0.5056769847869873,87300.74,1.0,0.0,False,0,HOLD,,87300.74,,,,,0.0,0.0,0.0,0.0,6,895.35,1001.15,1001.2,-0.0,0.0,0,0.12,HIGH_VOL,
BTC/USDT,2025-12-18 12:00:00,HOLD,0.5044029951095581,87259.99,1.0,1.0,True,0,HOLD,,87259.99,,,,,0.0,0.0,0.0,0.0,6,895.35,1001.1,1001.2,-0.01,0.0,0,0.11,HIGH_VOL,
BTC/USDT,2025-12-18 13:00:00,HOLD,0.503915011882782,88851.7,1.0,0.0,False,0,HOLD,,88851.7,,,,,0.0,0.0,0.0,0.0,6,895.35,1003.03,1003.03,0.0,0.0,0,0.3,HIGH_VOL,
BTC/USDT,2025-12-18 14:00:00,HOLD,0.5024870038032532,88345.2,1.0,1.0,True,0,HOLD,,88345.2,,,,,0.0,0.0,0.0,0.0,6,895.35,1002.42,1003.03,-0.06,0.0,0,0.24,HIGH_VOL,
BTC/USDT,2025-12-18 15:00:00,HOLD,0.49966299533843994,88513.44,0.0,0.0,True,0,HOLD,,88513.44,,,,,0.0,0.0,0.0,0.0,6,895.35,1002.62,1003.03,-0.04,0.0,0,0.26,HIGH_VOL,
BTC/USDT,2025-12-18 16:00:00,HOLD,0.49880000948905945,88014.0,0.0,0.0,True,0,HOLD,,88014.0,,,,,0.0,0.0,0.0,0.0,6,895.35,1002.02,1003.03,-0.1,0.0,0,0.2,HIGH_VOL,
BTC/USDT,2025-12-18 17:00:00,HOLD,0.49877700209617615,86483.56,0.0,0.0,True,1,STOP_LOSS,LONG,85982.88,86483.56,2025-12-17 21:00:00,2025-12-18 17:00:00,20.0,12.11,0.5823,0.05,0.0122,0,1000.06,1000.06,1003.03,-0.3,0.05,1,0.01,HIGH_VOL,
BTC/USDT,2025-12-18 17:00:00,HOLD,0.49877700209617615,86483.56,0.0,0.0,True,2,STOP_LOSS,LONG,86339.09,86483.56,2025-12-17 22:00:00,2025-12-18 17:00:00,19.0,15.63,0.1673,-0.01,0.0156,0,1000.06,1000.06,1003.03,-0.3,0.04,2,0.01,HIGH_VOL,
BTC/USDT,2025-12-18 17:00:00,HOLD,0.49877700209617615,86483.56,0.0,0.0,True,3,STOP_LOSS,LONG,86243.22,86483.56,2025-12-17 23:00:00,2025-12-18 17:00:00,18.0,22.31,0.2787,0.02,0.0224,0,1000.06,1000.06,1003.03,-0.3,0.06,3,0.01,HIGH_VOL,
BTC/USDT,2025-12-18 17:00:00,HOLD,0.49877700209617615,86483.56,0.0,0.0,True,4,STOP_LOSS,LONG,86230.74,86483.56,2025-12-18 00:00:00,2025-12-18 17:00:00,17.0,21.14,0.2932,0.02,0.0212,0,1000.06,1000.06,1003.03,-0.3,0.08,4,0.01,HIGH_VOL,
BTC/USDT,2025-12-18 17:00:00,HOLD,0.49877700209617615,86483.56,0.0,0.0,True,5,STOP_LOSS,LONG,86119.21,86483.56,2025-12-18 01:00:00,2025-12-18 17:00:00,16.0,19.02,0.4231,0.04,0.0191,0,1000.06,1000.06,1003.03,-0.3,0.12,5,0.01,HIGH_VOL,
