equity
1000.0
1000.0
951.7020820214351
951.7020820214351
1074.0774018769462
1074.0774018769462
1335.9952949902563
1335.9952949902563
1335.9952949902563
1335.9952949902563
1335.9952949902563
1335.9952949902563
1335.9952949902563
1320.4832919748396
1242.7424249348667
1242.7424249348667
1242.7424249348667
1264.0143753237837
1181.144238622965
1121.9649377041148
1121.9649377041148
1058.5353361693797
1058.5353361693797
1051.9731838832436
1051.9731838832436
1051.9731838832436
1051.9731838832436
1051.9731838832436
1051.9731838832436
1051.9731838832436
1018.2543944243051
1018.2543944243051
1018.2543944243051
1018.2543944243051
1018.2543944243051
1018.2543944243051
1094.4023236163462
1087.5359336399895
1212.4421241214975
1212.4421241214975
1212.4421241214975
1212.4421241214975
1310.542485383113
1327.1314828325162
1327.1314828325162
1230.2868190466563
1547.502683085382
1547.502683085382
1547.502683085382
1523.3428474462282
1523.3428474462282
1523.3428474462282
1523.3428474462282
1523.3428474462282
1490.1412034645664
1490.1412034645664
1490.1412034645664
1557.3547364157496
1557.3547364157496
1697.7686489442938
1697.7686489442938
1697.7686489442938
1697.7686489442938
1568.188692949198
1539.1072834403847
1428.5571784546169
1301.3196179824945
1387.9976227757993
1342.9612756052331
1342.9612756052331
1342.9612756052331
1342.9612756052331
1499.0227908622655
1447.085785547972
1396.9455443889453
1396.9455443889453
1396.9455443889453
1396.9455443889453
1396.9455443889453
1396.9455443889453
1434.6371790038945
1434.6371790038945
1434.6371790038945
1434.6371790038945
1434.6371790038945
1603.0205485094148
1603.0205485094148
1603.0205485094148
1603.0205485094148
1458.5531068872951
1458.5531068872951
1458.5531068872951
1595.0926169334641
1595.0926169334641
1595.0926169334641
1595.0926169334641
1500.3129457707812
1500.3129457707812
1500.3129457707812
1500.3129457707812
1445.2449483602165
1445.2449483602165
1495.4053084716556
1632.6135003308027
1577.0448920427777
1577.0448920427777
1577.0448920427777
1577.0448920427777
1577.0448920427777
1351.7113202277465
1351.7113202277465
1307.6902531728672
1307.6902531728672
1454.129374325045
1454.129374325045
1454.129374325045
1359.0040889225372
1456.510073806153
1435.9228230220256
1435.9228230220256
1616.9120663443327
1651.8972441749602
1651.8972441749602
1651.8972441749602
1651.8972441749602
1651.8972441749602
1651.8972441749602
1651.8972441749602
1365.293009876432
1365.293009876432
