symbol,timestamp,action,prob,price,pred_direction,actual_direction,correct,position_id,event_type,direction,entry_price,close_price,position_open_time,position_close_time,position_duration_hours,allocated_capital,pnl_pct,pnl_amount,fee_paid,open_positions_count,available_capital,total_equity,peak_equity,drawdown_pct,cumulative_pnl,cumulative_closed_trades,portfolio_return_pct,regime,regime_conf
BTC/USDT,2026-01-24 00:00:00,HOLD,0.5178120136260986,0.002406,1.0,1.0,True,0,HOLD,,0.002406,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,,
BTC/USDT,2026-01-24 01:00:00,HOLD,0.511011004447937,0.002742,1.0,1.0,True,0,HOLD,,0.002742,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,,
BTC/USDT,2026-01-24 02:00:00,HOLD,0.5107539892196655,0.003751,1.0,1.0,True,0,HOLD,,0.003751,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,,
BTC/USDT,2026-01-24 03:00:00,HOLD,0.510549008846283,0.004258,1.0,0.0,False,0,HOLD,,0.004258,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,,
BTC/USDT,2026-01-24 04:00:00,HOLD,0.5120329856872559,0.003291,1.0,1.0,True,0,HOLD,,0.003291,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,,
BTC/USDT,2026-01-24 05:00:00,HOLD,0.5090669989585876,0.005996,1.0,0.0,False,0,HOLD,,0.005996,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,,
BTC/USDT,2026-01-24 06:00:00,HOLD,0.5090889930725098,0.004452,1.0,1.0,True,0,HOLD,,0.004452,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,,
BTC/USDT,2026-01-24 07:00:00,HOLD,0.5059040188789368,0.009738,1.0,1.0,True,0,HOLD,,0.009738,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,,
BTC/USDT,2026-01-24 08:00:00,HOLD,0.4990279972553253,0.015294,0.0,0.0,True,0,HOLD,,0.015294,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,,
BTC/USDT,2026-01-24 09:00:00,HOLD,0.4963200092315674,0.015097,0.0,1.0,False,0,HOLD,,0.015097,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,,
BTC/USDT,2026-01-24 10:00:00,SHORT,0.49203699827194214,0.017049,0.0,0.0,True,1,OPEN,SHORT,0.017049,,2026-01-24 10:00:00,,,250.0,0.0,0.0,0.0,1,750.0,999.75,1000.0,-0.02,0.0,0,-0.02,,
BTC/USDT,2026-01-24 11:00:00,SHORT,0.4899500012397766,0.013304,0.0,1.0,False,2,OPEN,SHORT,0.013304,,2026-01-24 11:00:00,,,187.5,0.0,0.0,0.0,2,562.5,1054.41,1054.41,0.0,0.0,0,5.44,,
BTC/USDT,2026-01-24 12:00:00,SHORT,0.4888499975204468,0.019277,0.0,1.0,False,3,OPEN,SHORT,0.019277,,2026-01-24 12:00:00,,,140.62,0.0,0.0,0.0,3,421.88,882.68,1054.41,-16.29,0.0,0,-11.73,,
BTC/USDT,2026-01-24 13:00:00,SHORT,0.4898419976234436,0.034727,0.0,0.0,True,4,OPEN,SHORT,0.034727,,2026-01-24 13:00:00,,,105.47,0.0,0.0,0.0,4,316.41,326.13,1054.41,-69.07,0.0,0,-67.39,,
BTC/USDT,2026-01-24 14:00:00,SHORT,0.49464601278305054,0.031504,0.0,1.0,False,5,OPEN,SHORT,0.031504,,2026-01-24 14:00:00,,,79.1,0.0,0.0,0.0,5,237.3,451.91,1054.41,-57.14,0.0,0,-54.81,,
BTC/USDT,2026-01-24 15:00:00,HOLD,0.49966898560523987,0.039717,0.0,0.0,True,0,HOLD,,0.039717,,,,,0.0,0.0,0.0,0.0,5,237.3,110.62,1054.41,-89.51,0.0,0,-88.94,,
BTC/USDT,2026-01-24 16:00:00,HOLD,0.5029129981994629,0.028279,1.0,0.0,False,0,HOLD,,0.028279,,,,,0.0,0.0,0.0,0.0,5,237.3,585.97,1054.41,-44.43,0.0,0,-41.4,,
BTC/USDT,2026-01-24 17:00:00,HOLD,0.5026810169219971,0.026708,1.0,1.0,True,0,HOLD,,0.026708,,,,,0.0,0.0,0.0,0.0,5,237.3,651.24,1054.41,-38.24,0.0,0,-34.88,,
BTC/USDT,2026-01-24 18:00:00,HOLD,0.5043370127677917,0.037133,1.0,1.0,True,0,HOLD,,0.037133,,,,,0.0,0.0,0.0,0.0,5,237.3,217.98,1054.41,-79.33,0.0,0,-78.2,,
BTC/USDT,2026-01-24 19:00:00,HOLD,0.5150309801101685,0.055892,1.0,1.0,True,0,HOLD,,0.055892,,,,,0.0,0.0,0.0,0.0,5,237.3,-561.6,1054.41,-153.26,0.0,0,-156.16,,
BTC/USDT,2026-01-24 20:00:00,HOLD,0.5207780003547668,0.060785,1.0,0.0,False,0,HOLD,,0.060785,,,,,0.0,0.0,0.0,0.0,5,237.3,-764.96,1054.41,-172.55,0.0,0,-176.5,,
BTC/USDT,2026-01-24 21:00:00,HOLD,0.5253890156745911,0.036794,1.0,0.0,False,0,HOLD,,0.036794,,,,,0.0,0.0,0.0,0.0,5,237.3,232.08,1054.41,-77.99,0.0,0,-76.79,,
BTC/USDT,2026-01-24 22:00:00,HOLD,0.5277140140533447,0.027978,1.0,1.0,True,0,HOLD,,0.027978,,,,,0.0,0.0,0.0,0.0,5,237.3,598.44,1054.41,-43.24,0.0,0,-40.16,,
BTC/USDT,2026-01-24 23:00:00,HOLD,0.5318520069122314,0.046378,1.0,0.0,False,0,HOLD,,0.046378,,,,,0.0,0.0,0.0,0.0,5,237.3,-166.21,1054.41,-115.76,0.0,0,-116.62,,
