timestamp,entry_price,exit_price,prob,action,pred_direction,actual_direction,correct,pnl_pct,capital
2026-02-24 07:00:00,0.0023870660592000513,0.0026017394201433798,0.5927584,HOLD,1,1,True,0.0,1000.0
2026-02-24 08:00:00,0.0026017394201433798,0.003578567532307126,0.60017276,LONG,1,1,True,0.3744519398064522,1093.612984951613
2026-02-24 09:00:00,0.003578567532307126,0.004300259895707864,0.6061436,LONG,1,1,True,0.20067074028513807,1148.477016770533
2026-02-24 10:00:00,0.004300259895707864,0.004145919408548965,0.6043322,LONG,1,0,False,-0.03689096726757083,1137.8849097622233
2026-02-24 11:00:00,0.004145919408548965,0.002009600826590096,0.6124941,LONG,1,0,False,-0.5162822260736036,991.0174712053227
2026-02-24 12:00:00,0.002009600826590096,0.0015339721925193583,0.61930823,LONG,1,0,False,-0.23767816403011122,932.1316679358615
2026-02-24 13:00:00,0.0015339721925193583,0.0022825207937100106,0.6236482,LONG,1,1,True,0.4869805545635442,1045.6141670802733
2026-02-24 14:00:00,0.0022825207937100106,0.0028120747035317163,0.6232805,LONG,1,1,True,0.23100398054686216,1105.999425758207
2026-02-24 15:00:00,0.0028120747035317163,0.001475594093295462,0.6247661,LONG,1,0,False,-0.4762649737781693,974.3122288813563
2026-02-24 16:00:00,0.001475594093295462,0.0012604268544712742,0.6223335,LONG,1,0,False,-0.14681736251305555,938.550740954212
2026-02-24 17:00:00,0.0012604268544712742,0.002405725928071968,0.6152364,LONG,1,1,True,0.9076596890075986,1151.5219093672997
2026-02-24 18:00:00,0.002405725928071968,0.0027421153956998295,0.6021157,LONG,1,1,True,0.13882867445646888,1191.4879744385607
2026-02-24 19:00:00,0.0027421153956998295,0.003751248736756299,0.59533465,HOLD,1,1,True,0.0,1191.4879744385607
2026-02-24 20:00:00,0.003751248736756299,0.004258216458802334,0.586046,HOLD,1,1,True,0.0,1191.4879744385607
2026-02-24 21:00:00,0.004258216458802334,0.0032906902459799757,0.5760668,HOLD,1,0,False,0.0,1191.4879744385607
2026-02-24 22:00:00,0.0032906902459799757,0.005995927408915623,0.5512816,HOLD,1,1,True,0.0,1191.4879744385607
2026-02-24 23:00:00,0.005995927408915623,0.004451623185274687,0.53835905,HOLD,1,0,False,0.0,1191.4879744385607
2026-02-25 00:00:00,0.004451623185274687,0.009738157601326927,0.5273002,HOLD,1,1,True,0.0,1191.4879744385607
2026-02-25 01:00:00,0.009738157601326927,0.015294104596447734,0.51261866,HOLD,1,1,True,0.0,1191.4879744385607
2026-02-25 02:00:00,0.015294104596447734,0.015097084681571497,0.4952844,HOLD,0,0,True,0.0,1191.4879744385607
2026-02-25 03:00:00,0.015097084681571497,0.01704864946368164,0.49623448,HOLD,0,1,False,0.0,1191.4879744385607
2026-02-25 04:00:00,0.01704864946368164,0.013304422276814436,0.49110478,HOLD,0,0,True,0.0,1191.4879744385607
2026-02-25 05:00:00,0.013304422276814436,0.019277204949929336,0.47641292,HOLD,0,1,False,0.0,1191.4879744385607
2026-02-25 06:00:00,0.019277204949929336,0.034727416542179465,0.46667865,HOLD,0,1,False,0.0,1191.4879744385607
2026-02-25 07:00:00,0.034727416542179465,0.031504361200249145,0.46840683,HOLD,0,0,True,0.0,1191.4879744385607
2026-02-25 08:00:00,0.031504361200249145,0.039716583713732045,0.47733474,HOLD,0,1,False,0.0,1191.4879744385607
2026-02-25 09:00:00,0.039716583713732045,0.028278506690086618,0.4827325,HOLD,0,0,True,0.0,1191.4879744385607
2026-02-25 10:00:00,0.028278506690086618,0.026707958743052023,0.48289928,HOLD,0,0,True,0.0,1191.4879744385607
2026-02-25 11:00:00,0.026707958743052023,0.037133286754348176,0.47421807,HOLD,0,1,False,0.0,1191.4879744385607
2026-02-25 12:00:00,0.037133286754348176,0.05589210999264287,0.47359154,HOLD,0,1,False,0.0,1191.4879744385607
2026-02-25 13:00:00,0.05589210999264287,0.060785359552363846,0.47732168,HOLD,0,1,False,0.0,1191.4879744385607
2026-02-25 14:00:00,0.060785359552363846,0.03679403706097463,0.4791095,HOLD,0,0,True,0.0,1191.4879744385607
2026-02-25 15:00:00,0.03679403706097463,0.027978296164957183,0.47407383,HOLD,0,0,True,0.0,1191.4879744385607
2026-02-25 16:00:00,0.027978296164957183,0.04637783126814969,0.46274456,HOLD,0,1,False,0.0,1191.4879744385607
2026-02-25 17:00:00,0.04637783126814969,0.03528359724979039,0.4571263,HOLD,0,0,True,0.0,1191.4879744385607
2026-02-25 18:00:00,0.03528359724979039,0.04242760527661966,0.4678242,HOLD,0,1,False,0.0,1191.4879744385607
2026-02-25 19:00:00,0.04242760527661966,0.04823685499494246,0.4735902,HOLD,0,1,False,0.0,1191.4879744385607
2026-02-25 20:00:00,0.04823685499494246,0.08166500279896899,0.47586975,HOLD,0,1,False,0.0,1191.4879744385607
2026-02-25 21:00:00,0.08166500279896899,0.05824392946274986,0.47714427,HOLD,0,0,True,0.0,1191.4879744385607
2026-02-25 22:00:00,0.05824392946274986,0.07744015993709177,0.47267735,HOLD,0,1,False,0.0,1191.4879744385607
2026-02-25 23:00:00,0.07744015993709177,0.10996899958074834,0.47656488,HOLD,0,1,False,0.0,1191.4879744385607
2026-02-26 00:00:00,0.10996899958074834,0.11675514340587291,0.47434178,HOLD,0,1,False,0.0,1191.4879744385607
2026-02-26 01:00:00,0.11675514340587291,0.06548852825645972,0.48415348,HOLD,0,0,True,0.0,1191.4879744385607
2026-02-26 02:00:00,0.06548852825645972,0.05452574598097024,0.49016708,HOLD,0,0,True,0.0,1191.4879744385607
2026-02-26 03:00:00,0.05452574598097024,0.0820079899008253,0.4979833,HOLD,0,1,False,0.0,1191.4879744385607
2026-02-26 04:00:00,0.0820079899008253,0.08132540531779528,0.4977187,HOLD,0,0,True,0.0,1191.4879744385607
2026-02-26 05:00:00,0.08132540531779528,0.08831979823578237,0.49537885,HOLD,0,1,False,0.0,1191.4879744385607
2026-02-26 06:00:00,0.08831979823578237,0.06978746563056057,0.49158525,HOLD,0,0,True,0.0,1191.4879744385607
2026-02-26 07:00:00,0.06978746563056057,0.0883034804866434,0.48673588,HOLD,0,1,False,0.0,1191.4879744385607
2026-02-26 08:00:00,0.0883034804866434,0.08681004451565791,0.48589882,HOLD,0,0,True,0.0,1191.4879744385607
2026-02-26 09:00:00,0.08681004451565791,0.0834982868251034,0.4873773,HOLD,0,0,True,0.0,1191.4879744385607
2026-02-26 10:00:00,0.0834982868251034,0.08686025814950404,0.4917349,HOLD,0,1,False,0.0,1191.4879744385607
2026-02-26 11:00:00,0.08686025814950404,0.0785322470474315,0.49857074,HOLD,0,0,True,0.0,1191.4879744385607
2026-02-26 12:00:00,0.0785322470474315,0.14341326520272993,0.5021657,HOLD,1,1,True,0.0,1191.4879744385607
2026-02-26 13:00:00,0.14341326520272993,0.2463824872741925,0.5003549,HOLD,1,1,True,0.0,1191.4879744385607
2026-02-26 14:00:00,0.2463824872741925,0.4085440047092456,0.49892765,HOLD,0,1,False,0.0,1191.4879744385607
2026-02-26 15:00:00,0.4085440047092456,0.44592401372750673,0.49664423,HOLD,0,1,False,0.0,1191.4879744385607
2026-02-26 16:00:00,0.44592401372750673,0.37620519085466214,0.494246,HOLD,0,0,True,0.0,1191.4879744385607
2026-02-26 17:00:00,0.37620519085466214,0.4753990361527858,0.4836955,HOLD,0,1,False,0.0,1191.4879744385607
2026-02-26 18:00:00,0.4753990361527858,0.43945227838358053,0.4755878,HOLD,0,0,True,0.0,1191.4879744385607
2026-02-26 19:00:00,0.43945227838358053,0.5584234965556227,0.46944433,HOLD,0,1,False,0.0,1191.4879744385607
2026-02-26 20:00:00,0.5584234965556227,0.4713192159445929,0.46894726,HOLD,0,0,True,0.0,1191.4879744385607
2026-02-26 21:00:00,0.4713192159445929,0.5192565661702728,0.4682411,HOLD,0,1,False,0.0,1191.4879744385607
2026-02-26 22:00:00,0.5192565661702728,0.7103853247820721,0.4679514,HOLD,0,1,False,0.0,1191.4879744385607
2026-02-26 23:00:00,0.7103853247820721,0.6588561356748128,0.46777463,HOLD,0,0,True,0.0,1191.4879744385607
2026-02-27 00:00:00,0.6588561356748128,0.6096907286284284,0.47746772,HOLD,0,0,True,0.0,1191.4879744385607
2026-02-27 01:00:00,0.6096907286284284,0.3934107206096708,0.48671135,HOLD,0,0,True,0.0,1191.4879744385607
2026-02-27 02:00:00,0.3934107206096708,0.30045722964256,0.4886747,HOLD,0,0,True,0.0,1191.4879744385607
2026-02-27 03:00:00,0.30045722964256,0.3654042206959374,0.49345577,HOLD,0,1,False,0.0,1191.4879744385607
2026-02-27 04:00:00,0.3654042206959374,0.5252414597606849,0.5021651,HOLD,1,1,True,0.0,1191.4879744385607
2026-02-27 05:00:00,0.5252414597606849,0.7763919613474485,0.50420296,HOLD,1,1,True,0.0,1191.4879744385607
2026-02-27 06:00:00,0.7763919613474485,0.9804948249929577,0.5074681,HOLD,1,1,True,0.0,1191.4879744385607
2026-02-27 07:00:00,0.9804948249929577,0.9821193978858324,0.50288403,HOLD,1,1,True,0.0,1191.4879744385607
2026-02-27 08:00:00,0.9821193978858324,1.4193330930182664,0.5019666,HOLD,1,1,True,0.0,1191.4879744385607
2026-02-27 09:00:00,1.4193330930182664,1.434049087414221,0.4985739,HOLD,0,1,False,0.0,1191.4879744385607
2026-02-27 10:00:00,1.434049087414221,1.7031115130522279,0.4928748,HOLD,0,1,False,0.0,1191.4879744385607
2026-02-27 11:00:00,1.7031115130522279,2.635087010365769,0.48608986,HOLD,0,1,False,0.0,1191.4879744385607
2026-02-27 12:00:00,2.635087010365769,3.5891050875980763,0.4698634,HOLD,0,1,False,0.0,1191.4879744385607
2026-02-27 13:00:00,3.5891050875980763,2.0387997775918016,0.4572632,HOLD,0,0,True,0.0,1191.4879744385607
2026-02-27 14:00:00,2.0387997775918016,2.823289500724356,0.45743793,HOLD,0,1,False,0.0,1191.4879744385607
2026-02-27 15:00:00,2.823289500724356,1.8975057355289737,0.4686565,HOLD,0,0,True,0.0,1191.4879744385607
2026-02-27 16:00:00,1.8975057355289737,1.2756524190834808,0.4775045,HOLD,0,0,True,0.0,1191.4879744385607
2026-02-27 17:00:00,1.2756524190834808,1.2594807055301738,0.4799522,HOLD,0,0,True,0.0,1191.4879744385607
2026-02-27 18:00:00,1.2594807055301738,1.032431742528529,0.49323642,HOLD,0,0,True,0.0,1191.4879744385607
2026-02-27 19:00:00,1.032431742528529,1.0651794292987191,0.4982834,HOLD,0,1,False,0.0,1191.4879744385607
2026-02-27 20:00:00,1.0651794292987191,2.2159749994609665,0.5184715,HOLD,1,1,True,0.0,1191.4879744385607
2026-02-27 21:00:00,2.2159749994609665,2.462756978687189,0.510291,HOLD,1,1,True,0.0,1191.4879744385607
2026-02-27 22:00:00,2.462756978687189,3.482910816663784,0.5040306,HOLD,1,1,True,0.0,1191.4879744385607
2026-02-27 23:00:00,3.482910816663784,2.7647100271768217,0.52161884,HOLD,1,0,False,0.0,1191.4879744385607
2026-02-28 00:00:00,2.7647100271768217,2.694590607807196,0.5299443,HOLD,1,0,False,0.0,1191.4879744385607
2026-02-28 01:00:00,2.694590607807196,3.157014791762805,0.52261484,HOLD,1,1,True,0.0,1191.4879744385607
2026-02-28 02:00:00,3.157014791762805,2.0861785680540423,0.49746123,HOLD,0,0,True,0.0,1191.4879744385607
2026-02-28 03:00:00,2.0861785680540423,2.0521502902641346,0.48071894,HOLD,0,0,True,0.0,1191.4879744385607
2026-02-28 04:00:00,2.0521502902641346,1.637441280008748,0.47452405,HOLD,0,0,True,0.0,1191.4879744385607
2026-02-28 05:00:00,1.637441280008748,1.6188872728263706,0.47522768,HOLD,0,0,True,0.0,1191.4879744385607
2026-02-28 06:00:00,1.6188872728263706,1.711365244735688,0.47206253,HOLD,0,1,False,0.0,1191.4879744385607
2026-02-28 07:00:00,1.711365244735688,1.2817080730220813,0.46735504,HOLD,0,0,True,0.0,1191.4879744385607
2026-02-28 08:00:00,1.2817080730220813,0.8928705727856926,0.46380734,HOLD,0,0,True,0.0,1191.4879744385607
2026-02-28 09:00:00,0.8928705727856926,1.089102748074582,0.4740838,HOLD,0,1,False,0.0,1191.4879744385607
2026-02-28 10:00:00,1.089102748074582,1.7422252402561302,0.48308575,HOLD,0,1,False,0.0,1191.4879744385607
2026-02-28 11:00:00,1.7422252402561302,2.414846283044053,0.49321023,HOLD,0,1,False,0.0,1191.4879744385607
2026-02-28 12:00:00,2.414846283044053,2.280110365683539,0.5083662,HOLD,1,0,False,0.0,1191.4879744385607
2026-02-28 13:00:00,2.280110365683539,2.167938187137256,0.52719164,HOLD,1,0,False,0.0,1191.4879744385607
2026-02-28 14:00:00,2.167938187137256,2.5853754729593903,0.5328012,HOLD,1,1,True,0.0,1191.4879744385607
2026-02-28 15:00:00,2.5853754729593903,4.403647603543449,0.5305736,HOLD,1,1,True,0.0,1191.4879744385607
2026-02-28 16:00:00,4.403647603543449,6.088687123781757,0.51979613,HOLD,1,1,True,0.0,1191.4879744385607
2026-02-28 17:00:00,6.088687123781757,5.1768975865512346,0.4976489,HOLD,0,0,True,0.0,1191.4879744385607
2026-02-28 18:00:00,5.1768975865512346,4.55334290888258,0.47261465,HOLD,0,0,True,0.0,1191.4879744385607
2026-02-28 19:00:00,4.55334290888258,3.237818443701593,0.44374835,HOLD,0,0,True,0.0,1191.4879744385607
2026-02-28 20:00:00,3.237818443701593,3.976248731179928,0.44118583,HOLD,0,1,False,0.0,1191.4879744385607
2026-02-28 21:00:00,3.976248731179928,2.88570304802543,0.44799984,HOLD,0,0,True,0.0,1191.4879744385607
2026-02-28 22:00:00,2.88570304802543,2.42982373253408,0.4543038,HOLD,0,0,True,0.0,1191.4879744385607
2026-02-28 23:00:00,2.42982373253408,3.7561721903309784,0.47538415,HOLD,0,1,False,0.0,1191.4879744385607
2026-03-01 00:00:00,3.7561721903309784,4.801875785978537,0.4818072,HOLD,0,1,False,0.0,1191.4879744385607
2026-03-01 01:00:00,4.801875785978537,3.8020268435342235,0.4895497,HOLD,0,0,True,0.0,1191.4879744385607
2026-03-01 02:00:00,3.8020268435342235,2.984583771028872,0.4917879,HOLD,0,0,True,0.0,1191.4879744385607
2026-03-01 03:00:00,2.984583771028872,1.3918739866703382,0.4763138,HOLD,0,0,True,0.0,1191.4879744385607
2026-03-01 04:00:00,1.3918739866703382,1.1741976474882274,0.487594,HOLD,0,0,True,0.0,1191.4879744385607
2026-03-01 05:00:00,1.1741976474882274,1.3110626317575882,0.48575586,HOLD,0,1,False,0.0,1191.4879744385607
2026-03-01 06:00:00,1.3110626317575882,1.5737925284462393,0.49257728,HOLD,0,1,False,0.0,1191.4879744385607
2026-03-01 07:00:00,1.5737925284462393,1.241183857184991,0.49972382,HOLD,0,0,True,0.0,1191.4879744385607
2026-03-01 08:00:00,1.241183857184991,0.6313476717342039,0.5131422,HOLD,1,0,False,0.0,1191.4879744385607
2026-03-01 09:00:00,0.6313476717342039,0.501260356072691,0.51776177,HOLD,1,0,False,0.0,1191.4879744385607
2026-03-01 10:00:00,0.501260356072691,0.3785097180920692,0.52606,HOLD,1,0,False,0.0,1191.4879744385607
2026-03-01 11:00:00,0.3785097180920692,0.26435883140630817,0.5330514,HOLD,1,0,False,0.0,1191.4879744385607
2026-03-01 12:00:00,0.26435883140630817,0.29810028526932025,0.53958195,HOLD,1,1,True,0.0,1191.4879744385607
2026-03-01 13:00:00,0.29810028526932025,0.2991267304910545,0.54040277,HOLD,1,1,True,0.0,1191.4879744385607
2026-03-01 14:00:00,0.2991267304910545,0.24931271132878188,0.5383676,HOLD,1,0,False,0.0,1191.4879744385607
2026-03-01 15:00:00,0.24931271132878188,0.22200385820336993,0.5358638,HOLD,1,0,False,0.0,1191.4879744385607
2026-03-01 16:00:00,0.22200385820336993,0.3286725295021373,0.5333824,HOLD,1,1,True,0.0,1191.4879744385607
2026-03-01 17:00:00,0.3286725295021373,0.24974638636398386,0.52861553,HOLD,1,0,False,0.0,1191.4879744385607
2026-03-01 18:00:00,0.24974638636398386,0.298442977773438,0.52285546,HOLD,1,1,True,0.0,1191.4879744385607
2026-03-01 19:00:00,0.298442977773438,0.37877634506428814,0.51350105,HOLD,1,1,True,0.0,1191.4879744385607
2026-03-01 20:00:00,0.37877634506428814,0.25872951803007405,0.51314723,HOLD,1,0,False,0.0,1191.4879744385607
2026-03-01 21:00:00,0.25872951803007405,0.2741261253822679,0.50856847,HOLD,1,1,True,0.0,1191.4879744385607
2026-03-01 22:00:00,0.2741261253822679,0.27149571966158664,0.5097811,HOLD,1,0,False,0.0,1191.4879744385607
2026-03-01 23:00:00,0.27149571966158664,0.31814692769309166,0.51288533,HOLD,1,1,True,0.0,1191.4879744385607
2026-03-02 00:00:00,0.31814692769309166,0.3315686434667349,0.5144671,HOLD,1,1,True,0.0,1191.4879744385607
2026-03-02 01:00:00,0.3315686434667349,0.25037984255413126,0.51457787,HOLD,1,0,False,0.0,1191.4879744385607
2026-03-02 02:00:00,0.25037984255413126,0.14429457843091897,0.5119525,HOLD,1,0,False,0.0,1191.4879744385607
2026-03-02 03:00:00,0.14429457843091897,0.10675117886735759,0.5244862,HOLD,1,0,False,0.0,1191.4879744385607
2026-03-02 04:00:00,0.10675117886735759,0.1166613226773213,0.53176135,HOLD,1,1,True,0.0,1191.4879744385607
2026-03-02 05:00:00,0.1166613226773213,0.08741480700396695,0.54146194,HOLD,1,0,False,0.0,1191.4879744385607
2026-03-02 06:00:00,0.08741480700396695,0.12824131148380755,0.5477913,HOLD,1,1,True,0.0,1191.4879744385607
2026-03-02 07:00:00,0.12824131148380755,0.164578079273541,0.5516462,HOLD,1,1,True,0.0,1191.4879744385607
2026-03-02 08:00:00,0.164578079273541,0.12837703974421652,0.5511929,HOLD,1,0,False,0.0,1191.4879744385607
2026-03-02 09:00:00,0.12837703974421652,0.12341489240927227,0.55447924,HOLD,1,0,False,0.0,1191.4879744385607
2026-03-02 10:00:00,0.12341489240927227,0.1054432761855663,0.5569087,HOLD,1,0,False,0.0,1191.4879744385607
2026-03-02 11:00:00,0.1054432761855663,0.10968486485671804,0.5602449,HOLD,1,1,True,0.0,1191.4879744385607
2026-03-02 12:00:00,0.10968486485671804,0.1230874279857612,0.56325537,HOLD,1,1,True,0.0,1191.4879744385607
2026-03-02 13:00:00,0.1230874279857612,0.08991786616975432,0.564568,HOLD,1,0,False,0.0,1191.4879744385607
2026-03-02 14:00:00,0.08991786616975432,0.16962961369773283,0.564108,HOLD,1,1,True,0.0,1191.4879744385607
2026-03-02 15:00:00,0.16962961369773283,0.1215776185094564,0.55780715,HOLD,1,0,False,0.0,1191.4879744385607
2026-03-02 16:00:00,0.1215776185094564,0.13842478113317339,0.5566515,HOLD,1,1,True,0.0,1191.4879744385607
2026-03-02 17:00:00,0.13842478113317339,0.09984978010854814,0.5551573,HOLD,1,0,False,0.0,1191.4879744385607
2026-03-02 18:00:00,0.09984978010854814,0.10504472494110838,0.5554319,HOLD,1,1,True,0.0,1191.4879744385607
2026-03-02 19:00:00,0.10504472494110838,0.09595340472069416,0.55821335,HOLD,1,0,False,0.0,1191.4879744385607
2026-03-02 20:00:00,0.09595340472069416,0.11432773027611577,0.5613806,HOLD,1,1,True,0.0,1191.4879744385607
2026-03-02 21:00:00,0.11432773027611577,0.11161671200346898,0.5628257,HOLD,1,0,False,0.0,1191.4879744385607
2026-03-02 22:00:00,0.11161671200346898,0.09751129390171082,0.565094,HOLD,1,0,False,0.0,1191.4879744385607
2026-03-02 23:00:00,0.09751129390171082,0.13103248069729898,0.56218934,HOLD,1,1,True,0.0,1191.4879744385607
2026-03-03 00:00:00,0.13103248069729898,0.15043887449742852,0.5375649,HOLD,1,1,True,0.0,1191.4879744385607
2026-03-03 01:00:00,0.15043887449742852,0.10986647874785026,0.5315132,HOLD,1,0,False,0.0,1191.4879744385607
2026-03-03 02:00:00,0.10986647874785026,0.11509973625354541,0.5327919,HOLD,1,1,True,0.0,1191.4879744385607
2026-03-03 03:00:00,0.11509973625354541,0.1446159667071214,0.54809445,HOLD,1,1,True,0.0,1191.4879744385607
2026-03-03 04:00:00,0.1446159667071214,0.10941561061421884,0.5533263,HOLD,1,0,False,0.0,1191.4879744385607
2026-03-03 05:00:00,0.10941561061421884,0.11454242549512447,0.5586781,HOLD,1,1,True,0.0,1191.4879744385607
2026-03-03 06:00:00,0.11454242549512447,0.12759109436067312,0.56596094,HOLD,1,1,True,0.0,1191.4879744385607
2026-03-03 07:00:00,0.12759109436067312,0.13913109597110102,0.57335955,HOLD,1,1,True,0.0,1191.4879744385607
2026-03-03 08:00:00,0.13913109597110102,0.11541776881552962,0.56183106,HOLD,1,0,False,0.0,1191.4879744385607
2026-03-03 09:00:00,0.11541776881552962,0.1060538144181283,0.57310665,HOLD,1,0,False,0.0,1191.4879744385607
2026-03-03 10:00:00,0.1060538144181283,0.15351555941688957,0.5689244,HOLD,1,1,True,0.0,1191.4879744385607
2026-03-03 11:00:00,0.15351555941688957,0.1703465524044287,0.57513374,HOLD,1,1,True,0.0,1191.4879744385607
2026-03-03 12:00:00,0.1703465524044287,0.12222583703330783,0.57840157,HOLD,1,0,False,0.0,1191.4879744385607
2026-03-03 13:00:00,0.12222583703330783,0.12542748818341767,0.5514648,HOLD,1,1,True,0.0,1191.4879744385607
2026-03-03 14:00:00,0.12542748818341767,0.14085755045562187,0.5054195,HOLD,1,1,True,0.0,1191.4879744385607
2026-03-03 15:00:00,0.14085755045562187,0.11818936109129959,0.4922703,HOLD,0,0,True,0.0,1191.4879744385607
2026-03-03 16:00:00,0.11818936109129959,0.17108347869144572,0.48476642,HOLD,0,1,False,0.0,1191.4879744385607
2026-03-03 17:00:00,0.17108347869144572,0.1546798457664934,0.47787565,HOLD,0,0,True,0.0,1191.4879744385607
2026-03-03 18:00:00,0.1546798457664934,0.15079814306948647,0.48915514,HOLD,0,0,True,0.0,1191.4879744385607
2026-03-03 19:00:00,0.15079814306948647,0.16862020690162502,0.49181423,HOLD,0,1,False,0.0,1191.4879744385607
