symbol,timestamp,trade_number,action,entry_price,exit_price,price_change_pct,prob,pred_direction,actual_direction,correct,position_size_pct,trade_capital,pnl_pct,pnl_amount,fee_paid,capital_after,peak_capital,drawdown_pct,cumulative_pnl,cumulative_trades,cumulative_win_rate_pct,portfolio_return_pct
BTC/USDT,2026-01-21 16:00:00,17,SHORT,0.001472,0.002992,103.2356,0.437663,0,1,False,25.0,186.66,-103.3356,-192.88,0.1867,553.75,1044.45,-46.98,-446.25,17,41.18,-44.63
BTC/USDT,2026-01-21 17:00:00,0,HOLD,0.002992,0.002906,-2.8719,0.535751,1,0,False,0.0,0.0,0.0,0.0,0.0,553.75,1044.45,-46.98,-446.25,17,41.18,-44.63
BTC/USDT,2026-01-21 18:00:00,0,HOLD,0.002906,0.002161,-25.658,0.501807,1,0,False,0.0,0.0,0.0,0.0,0.0,553.75,1044.45,-46.98,-446.25,17,41.18,-44.63
BTC/USDT,2026-01-21 19:00:00,18,SHORT,0.002161,0.002028,-6.1449,0.405894,0,0,True,25.0,138.44,6.0449,8.37,0.1384,562.11,1044.45,-46.18,-437.89,18,44.44,-43.79
BTC/USDT,2026-01-21 20:00:00,0,HOLD,0.002028,0.003358,65.6122,0.527474,1,1,True,0.0,0.0,0.0,0.0,0.0,562.11,1044.45,-46.18,-437.89,18,44.44,-43.79
BTC/USDT,2026-01-21 21:00:00,0,HOLD,0.003358,0.002609,-22.3109,0.46679,0,0,True,0.0,0.0,0.0,0.0,0.0,562.11,1044.45,-46.18,-437.89,18,44.44,-43.79
BTC/USDT,2026-01-21 22:00:00,0,HOLD,0.002609,0.002532,-2.9397,0.446635,0,0,True,0.0,0.0,0.0,0.0,0.0,562.11,1044.45,-46.18,-437.89,18,44.44,-43.79
BTC/USDT,2026-01-21 23:00:00,0,HOLD,0.002532,0.007377,191.3158,0.466554,0,1,False,0.0,0.0,0.0,0.0,0.0,562.11,1044.45,-46.18,-437.89,18,44.44,-43.79
BTC/USDT,2026-01-22 00:00:00,0,HOLD,0.007377,0.008013,8.6181,0.462906,0,1,False,0.0,0.0,0.0,0.0,0.0,562.11,1044.45,-46.18,-437.89,18,44.44,-43.79
BTC/USDT,2026-01-22 01:00:00,19,SHORT,0.008013,0.008009,-0.0539,0.412741,0,0,True,25.0,140.53,-0.0461,-0.06,0.1405,562.05,1044.45,-46.19,-437.95,19,47.37,-43.8
BTC/USDT,2026-01-22 02:00:00,20,LONG,0.008009,0.005611,-29.9314,0.571622,1,0,False,25.0,140.51,-30.0314,-42.2,0.1405,519.85,1044.45,-50.23,-480.15,20,45.0,-48.01
BTC/USDT,2026-01-22 03:00:00,0,HOLD,0.005611,0.006629,18.1422,0.511581,1,1,True,0.0,0.0,0.0,0.0,0.0,519.85,1044.45,-50.23,-480.15,20,45.0,-48.01
BTC/USDT,2026-01-22 04:00:00,0,HOLD,0.006629,0.007941,19.7884,0.462304,0,1,False,0.0,0.0,0.0,0.0,0.0,519.85,1044.45,-50.23,-480.15,20,45.0,-48.01
BTC/USDT,2026-01-22 05:00:00,21,LONG,0.007941,0.010813,36.1647,0.59358,1,1,True,25.0,129.96,36.0647,46.87,0.13,566.72,1044.45,-45.74,-433.28,21,47.62,-43.33
BTC/USDT,2026-01-22 06:00:00,0,HOLD,0.010813,0.007478,-30.8466,0.533841,1,0,False,0.0,0.0,0.0,0.0,0.0,566.72,1044.45,-45.74,-433.28,21,47.62,-43.33
BTC/USDT,2026-01-22 07:00:00,0,HOLD,0.007478,0.006984,-6.6099,0.458997,0,0,True,0.0,0.0,0.0,0.0,0.0,566.72,1044.45,-45.74,-433.28,21,47.62,-43.33
BTC/USDT,2026-01-22 08:00:00,0,HOLD,0.006984,0.006046,-13.4212,0.450644,0,0,True,0.0,0.0,0.0,0.0,0.0,566.72,1044.45,-45.74,-433.28,21,47.62,-43.33
BTC/USDT,2026-01-22 09:00:00,0,HOLD,0.006046,0.004206,-30.4295,0.537229,1,0,False,0.0,0.0,0.0,0.0,0.0,566.72,1044.45,-45.74,-433.28,21,47.62,-43.33
BTC/USDT,2026-01-22 10:00:00,0,HOLD,0.004206,0.003899,-7.3178,0.505184,1,0,False,0.0,0.0,0.0,0.0,0.0,566.72,1044.45,-45.74,-433.28,21,47.62,-43.33
BTC/USDT,2026-01-22 11:00:00,0,HOLD,0.003899,0.002782,-28.631,0.507412,1,0,False,0.0,0.0,0.0,0.0,0.0,566.72,1044.45,-45.74,-433.28,21,47.62,-43.33
BTC/USDT,2026-01-22 12:00:00,0,HOLD,0.002782,0.001794,-35.5269,0.512483,1,0,False,0.0,0.0,0.0,0.0,0.0,566.72,1044.45,-45.74,-433.28,21,47.62,-43.33
BTC/USDT,2026-01-22 13:00:00,0,HOLD,0.001794,0.002274,26.7431,0.459662,0,1,False,0.0,0.0,0.0,0.0,0.0,566.72,1044.45,-45.74,-433.28,21,47.62,-43.33
BTC/USDT,2026-01-22 14:00:00,0,HOLD,0.002274,0.001981,-12.8788,0.49967,0,0,True,0.0,0.0,0.0,0.0,0.0,566.72,1044.45,-45.74,-433.28,21,47.62,-43.33
BTC/USDT,2026-01-22 15:00:00,0,HOLD,0.001981,0.001587,-19.9048,0.492779,0,0,True,0.0,0.0,0.0,0.0,0.0,566.72,1044.45,-45.74,-433.28,21,47.62,-43.33
BTC/USDT,2026-01-22 16:00:00,0,HOLD,0.001587,0.002303,45.1519,0.474196,0,1,False,0.0,0.0,0.0,0.0,0.0,566.72,1044.45,-45.74,-433.28,21,47.62,-43.33
BTC/USDT,2026-01-22 17:00:00,0,HOLD,0.002303,0.002782,20.7866,0.536573,1,1,True,0.0,0.0,0.0,0.0,0.0,566.72,1044.45,-45.74,-433.28,21,47.62,-43.33
BTC/USDT,2026-01-22 18:00:00,22,SHORT,0.002782,0.001486,-46.5828,0.443098,0,0,True,25.0,141.68,46.4828,65.86,0.1417,632.58,1044.45,-39.43,-367.42,22,50.0,-36.74
BTC/USDT,2026-01-22 19:00:00,23,SHORT,0.001486,0.00169,13.7589,0.439576,0,1,False,25.0,158.14,-13.8589,-21.92,0.1581,610.66,1044.45,-41.53,-389.34,23,47.83,-38.93
BTC/USDT,2026-01-22 20:00:00,0,HOLD,0.00169,0.001923,13.7596,0.524965,1,1,True,0.0,0.0,0.0,0.0,0.0,610.66,1044.45,-41.53,-389.34,23,47.83,-38.93
BTC/USDT,2026-01-22 21:00:00,24,SHORT,0.001923,0.001762,-8.3722,0.39347,0,0,True,25.0,152.67,8.2722,12.63,0.1527,623.29,1044.45,-40.32,-376.71,24,50.0,-37.67
BTC/USDT,2026-01-22 22:00:00,25,SHORT,0.001762,0.0016,-9.1965,0.383162,0,0,True,25.0,155.82,9.0965,14.17,0.1558,637.47,1044.45,-38.97,-362.53,25,52.0,-36.25
BTC/USDT,2026-01-22 23:00:00,0,HOLD,0.0016,0.000976,-39.0211,0.471013,0,0,True,0.0,0.0,0.0,0.0,0.0,637.47,1044.45,-38.97,-362.53,25,52.0,-36.25
BTC/USDT,2026-01-23 00:00:00,26,LONG,0.000976,0.001829,87.5151,0.59648,1,1,True,25.0,159.37,87.4151,139.31,0.1594,776.78,1044.45,-25.63,-223.22,26,53.85,-22.32
BTC/USDT,2026-01-23 01:00:00,0,HOLD,0.001829,0.001701,-7.0192,0.513991,1,0,False,0.0,0.0,0.0,0.0,0.0,776.78,1044.45,-25.63,-223.22,26,53.85,-22.32
BTC/USDT,2026-01-23 02:00:00,0,HOLD,0.001701,0.001886,10.8926,0.474355,0,1,False,0.0,0.0,0.0,0.0,0.0,776.78,1044.45,-25.63,-223.22,26,53.85,-22.32
BTC/USDT,2026-01-23 03:00:00,0,HOLD,0.001886,0.001782,-5.5464,0.531905,1,0,False,0.0,0.0,0.0,0.0,0.0,776.78,1044.45,-25.63,-223.22,26,53.85,-22.32
BTC/USDT,2026-01-23 04:00:00,27,LONG,0.001782,0.001435,-19.4482,0.609414,1,0,False,25.0,194.19,-19.5482,-37.96,0.1942,738.81,1044.45,-29.26,-261.19,27,51.85,-26.12
BTC/USDT,2026-01-23 05:00:00,0,HOLD,0.001435,0.001852,29.0588,0.503486,1,1,True,0.0,0.0,0.0,0.0,0.0,738.81,1044.45,-29.26,-261.19,27,51.85,-26.12
BTC/USDT,2026-01-23 06:00:00,0,HOLD,0.001852,0.001936,4.5464,0.532986,1,1,True,0.0,0.0,0.0,0.0,0.0,738.81,1044.45,-29.26,-261.19,27,51.85,-26.12
BTC/USDT,2026-01-23 07:00:00,0,HOLD,0.001936,0.002847,47.048,0.516873,1,1,True,0.0,0.0,0.0,0.0,0.0,738.81,1044.45,-29.26,-261.19,27,51.85,-26.12
BTC/USDT,2026-01-23 08:00:00,0,HOLD,0.002847,0.002088,-26.6753,0.529951,1,0,False,0.0,0.0,0.0,0.0,0.0,738.81,1044.45,-29.26,-261.19,27,51.85,-26.12
BTC/USDT,2026-01-23 09:00:00,0,HOLD,0.002088,0.003385,62.1523,0.549466,1,1,True,0.0,0.0,0.0,0.0,0.0,738.81,1044.45,-29.26,-261.19,27,51.85,-26.12
BTC/USDT,2026-01-23 10:00:00,0,HOLD,0.003385,0.005735,69.3972,0.490947,0,1,False,0.0,0.0,0.0,0.0,0.0,738.81,1044.45,-29.26,-261.19,27,51.85,-26.12
BTC/USDT,2026-01-23 11:00:00,0,HOLD,0.005735,0.003673,-35.9488,0.462698,0,0,True,0.0,0.0,0.0,0.0,0.0,738.81,1044.45,-29.26,-261.19,27,51.85,-26.12
BTC/USDT,2026-01-23 12:00:00,0,HOLD,0.003673,0.002387,-35.014,0.558674,1,0,False,0.0,0.0,0.0,0.0,0.0,738.81,1044.45,-29.26,-261.19,27,51.85,-26.12
BTC/USDT,2026-01-23 13:00:00,0,HOLD,0.002387,0.002602,8.9932,0.55405,1,1,True,0.0,0.0,0.0,0.0,0.0,738.81,1044.45,-29.26,-261.19,27,51.85,-26.12
BTC/USDT,2026-01-23 14:00:00,0,HOLD,0.002602,0.003579,37.5452,0.451711,0,1,False,0.0,0.0,0.0,0.0,0.0,738.81,1044.45,-29.26,-261.19,27,51.85,-26.12
BTC/USDT,2026-01-23 15:00:00,0,HOLD,0.003579,0.0043,20.1671,0.446918,0,1,False,0.0,0.0,0.0,0.0,0.0,738.81,1044.45,-29.26,-261.19,27,51.85,-26.12
BTC/USDT,2026-01-23 16:00:00,0,HOLD,0.0043,0.004146,-3.5891,0.523091,1,0,False,0.0,0.0,0.0,0.0,0.0,738.81,1044.45,-29.26,-261.19,27,51.85,-26.12
BTC/USDT,2026-01-23 17:00:00,28,LONG,0.004146,0.00201,-51.5282,0.597665,1,0,False,25.0,184.7,-51.6282,-95.36,0.1847,643.46,1044.45,-38.39,-356.54,28,50.0,-35.65
BTC/USDT,2026-01-23 18:00:00,29,LONG,0.00201,0.001534,-23.6678,0.570292,1,0,False,25.0,160.86,-23.7678,-38.23,0.1609,605.22,1044.45,-42.05,-394.78,29,48.28,-39.48
BTC/USDT,2026-01-23 19:00:00,0,HOLD,0.001534,0.002283,48.7981,0.544445,1,1,True,0.0,0.0,0.0,0.0,0.0,605.22,1044.45,-42.05,-394.78,29,48.28,-39.48
BTC/USDT,2026-01-23 20:00:00,0,HOLD,0.002283,0.002812,23.2004,0.536081,1,1,True,0.0,0.0,0.0,0.0,0.0,605.22,1044.45,-42.05,-394.78,29,48.28,-39.48
BTC/USDT,2026-01-23 21:00:00,0,HOLD,0.002812,0.001476,-47.5265,0.508859,1,0,False,0.0,0.0,0.0,0.0,0.0,605.22,1044.45,-42.05,-394.78,29,48.28,-39.48
BTC/USDT,2026-01-23 22:00:00,30,LONG,0.001476,0.00126,-14.5817,0.624088,1,0,False,25.0,151.31,-14.6817,-22.21,0.1513,583.01,1044.45,-44.18,-416.99,30,46.67,-41.7
BTC/USDT,2026-01-23 23:00:00,31,LONG,0.00126,0.002406,90.866,0.602753,1,1,True,25.0,145.75,90.766,132.29,0.1458,715.3,1044.45,-31.51,-284.7,31,48.39,-28.47
BTC/USDT,2026-01-24 00:00:00,0,HOLD,0.002406,0.002742,13.9829,0.547277,1,1,True,0.0,0.0,0.0,0.0,0.0,715.3,1044.45,-31.51,-284.7,31,48.39,-28.47
BTC/USDT,2026-01-24 01:00:00,0,HOLD,0.002742,0.003751,36.8013,0.498293,0,1,False,0.0,0.0,0.0,0.0,0.0,715.3,1044.45,-31.51,-284.7,31,48.39,-28.47
BTC/USDT,2026-01-24 02:00:00,0,HOLD,0.003751,0.004258,13.5146,0.508403,1,1,True,0.0,0.0,0.0,0.0,0.0,715.3,1044.45,-31.51,-284.7,31,48.39,-28.47
BTC/USDT,2026-01-24 03:00:00,0,HOLD,0.004258,0.003291,-22.7214,0.550281,1,0,False,0.0,0.0,0.0,0.0,0.0,715.3,1044.45,-31.51,-284.7,31,48.39,-28.47
BTC/USDT,2026-01-24 04:00:00,32,SHORT,0.003291,0.005996,82.2088,0.434962,0,1,False,25.0,178.83,-82.3088,-147.19,0.1788,568.11,1044.45,-45.61,-431.89,32,46.88,-43.19
BTC/USDT,2026-01-24 05:00:00,0,HOLD,0.005996,0.004452,-25.7559,0.475837,0,0,True,0.0,0.0,0.0,0.0,0.0,568.11,1044.45,-45.61,-431.89,32,46.88,-43.19
BTC/USDT,2026-01-24 06:00:00,0,HOLD,0.004452,0.009738,118.7552,0.483047,0,1,False,0.0,0.0,0.0,0.0,0.0,568.11,1044.45,-45.61,-431.89,32,46.88,-43.19
BTC/USDT,2026-01-24 07:00:00,33,SHORT,0.009738,0.015294,57.0534,0.406511,0,1,False,25.0,142.03,-57.1534,-81.17,0.142,486.94,1044.45,-53.38,-513.06,33,45.45,-51.31
BTC/USDT,2026-01-24 08:00:00,0,HOLD,0.015294,0.015097,-1.2882,0.473658,0,0,True,0.0,0.0,0.0,0.0,0.0,486.94,1044.45,-53.38,-513.06,33,45.45,-51.31
BTC/USDT,2026-01-24 09:00:00,0,HOLD,0.015097,0.017049,12.9268,0.475231,0,1,False,0.0,0.0,0.0,0.0,0.0,486.94,1044.45,-53.38,-513.06,33,45.45,-51.31
BTC/USDT,2026-01-24 10:00:00,0,HOLD,0.017049,0.013304,-21.962,0.471448,0,0,True,0.0,0.0,0.0,0.0,0.0,486.94,1044.45,-53.38,-513.06,33,45.45,-51.31
BTC/USDT,2026-01-24 11:00:00,0,HOLD,0.013304,0.019277,44.8932,0.506916,1,1,True,0.0,0.0,0.0,0.0,0.0,486.94,1044.45,-53.38,-513.06,33,45.45,-51.31
BTC/USDT,2026-01-24 12:00:00,0,HOLD,0.019277,0.034727,80.1476,0.489574,0,1,False,0.0,0.0,0.0,0.0,0.0,486.94,1044.45,-53.38,-513.06,33,45.45,-51.31
BTC/USDT,2026-01-24 13:00:00,0,HOLD,0.034727,0.031504,-9.281,0.514326,1,0,False,0.0,0.0,0.0,0.0,0.0,486.94,1044.45,-53.38,-513.06,33,45.45,-51.31
BTC/USDT,2026-01-24 14:00:00,0,HOLD,0.031504,0.039717,26.0669,0.513725,1,1,True,0.0,0.0,0.0,0.0,0.0,486.94,1044.45,-53.38,-513.06,33,45.45,-51.31
BTC/USDT,2026-01-24 15:00:00,0,HOLD,0.039717,0.028279,-28.7992,0.520198,1,0,False,0.0,0.0,0.0,0.0,0.0,486.94,1044.45,-53.38,-513.06,33,45.45,-51.31
BTC/USDT,2026-01-24 16:00:00,0,HOLD,0.028279,0.026708,-5.5539,0.497929,0,0,True,0.0,0.0,0.0,0.0,0.0,486.94,1044.45,-53.38,-513.06,33,45.45,-51.31
BTC/USDT,2026-01-24 17:00:00,0,HOLD,0.026708,0.037133,39.0345,0.487198,0,1,False,0.0,0.0,0.0,0.0,0.0,486.94,1044.45,-53.38,-513.06,33,45.45,-51.31
BTC/USDT,2026-01-24 18:00:00,0,HOLD,0.037133,0.055892,50.5175,0.507404,1,1,True,0.0,0.0,0.0,0.0,0.0,486.94,1044.45,-53.38,-513.06,33,45.45,-51.31
BTC/USDT,2026-01-24 19:00:00,0,HOLD,0.055892,0.060785,8.7548,0.503705,1,1,True,0.0,0.0,0.0,0.0,0.0,486.94,1044.45,-53.38,-513.06,33,45.45,-51.31
BTC/USDT,2026-01-24 20:00:00,0,HOLD,0.060785,0.036794,-39.4689,0.49212,0,0,True,0.0,0.0,0.0,0.0,0.0,486.94,1044.45,-53.38,-513.06,33,45.45,-51.31
BTC/USDT,2026-01-24 21:00:00,0,HOLD,0.036794,0.027978,-23.9597,0.469972,0,0,True,0.0,0.0,0.0,0.0,0.0,486.94,1044.45,-53.38,-513.06,33,45.45,-51.31
BTC/USDT,2026-01-24 22:00:00,0,HOLD,0.027978,0.046378,65.7636,0.470459,0,1,False,0.0,0.0,0.0,0.0,0.0,486.94,1044.45,-53.38,-513.06,33,45.45,-51.31
BTC/USDT,2026-01-24 23:00:00,34,SHORT,0.046378,0.035284,-23.9214,0.42792,0,0,True,25.0,121.73,23.8214,29.0,0.1217,515.94,1044.45,-50.6,-484.06,34,47.06,-48.41
BTC/USDT,2026-01-25 00:00:00,0,HOLD,0.035284,0.042428,20.2474,0.460204,0,1,False,0.0,0.0,0.0,0.0,0.0,515.94,1044.45,-50.6,-484.06,34,47.06,-48.41
BTC/USDT,2026-01-25 01:00:00,0,HOLD,0.042428,0.048237,13.6921,0.455252,0,1,False,0.0,0.0,0.0,0.0,0.0,515.94,1044.45,-50.6,-484.06,34,47.06,-48.41
BTC/USDT,2026-01-25 02:00:00,0,HOLD,0.048237,0.081665,69.3,0.519824,1,1,True,0.0,0.0,0.0,0.0,0.0,515.94,1044.45,-50.6,-484.06,34,47.06,-48.41
BTC/USDT,2026-01-25 03:00:00,35,SHORT,0.081665,0.058244,-28.6794,0.406669,0,0,True,25.0,128.98,28.5794,36.86,0.129,552.8,1044.45,-47.07,-447.2,35,48.57,-44.72
BTC/USDT,2026-01-25 04:00:00,0,HOLD,0.058244,0.07744,32.9583,0.487766,0,1,False,0.0,0.0,0.0,0.0,0.0,552.8,1044.45,-47.07,-447.2,35,48.57,-44.72
