symbol,timestamp,action,prob,price,pred_direction,actual_direction,correct,position_id,event_type,direction,entry_price,close_price,position_open_time,position_close_time,position_duration_hours,allocated_capital,pnl_pct,pnl_amount,fee_paid,open_positions_count,available_capital,total_equity,peak_equity,drawdown_pct,cumulative_pnl,cumulative_closed_trades,portfolio_return_pct,regime,regime_conf
BTC/USDT,2026-01-24 00:00:00,HOLD,0.565067,0.002406,1,1,True,0,HOLD,,0.002406,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.891
BTC/USDT,2026-01-24 01:00:00,HOLD,0.565024,0.002742,1,1,True,0,HOLD,,0.002742,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.9672
BTC/USDT,2026-01-24 02:00:00,HOLD,0.563715,0.003751,1,1,True,0,HOLD,,0.003751,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.9616
BTC/USDT,2026-01-24 03:00:00,HOLD,0.562131,0.004258,1,0,False,0,HOLD,,0.004258,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.9601
BTC/USDT,2026-01-24 04:00:00,HOLD,0.560724,0.003291,1,1,True,0,HOLD,,0.003291,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.9473
BTC/USDT,2026-01-24 05:00:00,HOLD,0.559118,0.005996,1,0,False,0,HOLD,,0.005996,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.8964
BTC/USDT,2026-01-24 06:00:00,HOLD,0.557614,0.004452,1,1,True,0,HOLD,,0.004452,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.863
BTC/USDT,2026-01-24 07:00:00,HOLD,0.556793,0.009738,1,1,True,0,HOLD,,0.009738,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.7441
BTC/USDT,2026-01-24 08:00:00,HOLD,0.558053,0.015294,1,0,False,0,HOLD,,0.015294,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.7402
BTC/USDT,2026-01-24 09:00:00,HOLD,0.558784,0.015097,1,1,True,0,HOLD,,0.015097,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.7593
BTC/USDT,2026-01-24 10:00:00,HOLD,0.559122,0.017049,1,0,False,0,HOLD,,0.017049,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.7847
BTC/USDT,2026-01-24 11:00:00,HOLD,0.556943,0.013304,1,1,True,0,HOLD,,0.013304,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.8104
BTC/USDT,2026-01-24 12:00:00,HOLD,0.556065,0.019277,1,1,True,0,HOLD,,0.019277,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.8306
BTC/USDT,2026-01-24 13:00:00,HOLD,0.556599,0.034727,1,0,False,0,HOLD,,0.034727,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.8289
BTC/USDT,2026-01-24 14:00:00,HOLD,0.556616,0.031504,1,1,True,0,HOLD,,0.031504,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.8168
BTC/USDT,2026-01-24 15:00:00,HOLD,0.557102,0.039717,1,0,False,0,HOLD,,0.039717,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.8129
BTC/USDT,2026-01-24 16:00:00,HOLD,0.557188,0.028279,1,0,False,0,HOLD,,0.028279,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.7874
BTC/USDT,2026-01-24 17:00:00,HOLD,0.557119,0.026708,1,1,True,0,HOLD,,0.026708,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.7866
